item_code,item,unit,item_group,item_category,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-09,2024-03-10,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-17,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-23,2024-03-24,2024-03-25,2024-03-26,2024-03-27,2024-03-29,2024-03-30,2024-03-31
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,15.446666666666667,,,,,,,15.29875,,,,,,13.851578947368422,,,,,,,15.43,,,,,
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,38.71636363636364,,,,,,,38.23625,,,,,,37.49875,,,,,,,38.12714285714286,,,,,
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,26.994999999999997,,,,,,,34.995000000000005,,,,,,29.659999999999997,,,,,,,34.995000000000005,,,,,
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,21.99,,,,,,,25.0,,,,,,21.95,,,,,,,18.945,,,,,
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.9,,,,,,,,,,,,,,,,,,,,,,,,,
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,29.45,,,,,,,33.0,,,,,,33.0,,,,,,,30.633333333333336,,,,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.975,,,,,,,14.5,,,,,,14.180000000000001,,,,,,,13.8,,,,,
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,17.434117647058823,14.69,14.69,14.69,14.69,14.69,14.69,16.403076923076924,14.69,14.69,,,,16.3345,,,,,14.69,14.69,15.8148,14.69,14.69,14.69,14.69,14.69
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,25.378,,,,,,,25.1225,,,,,,28.0,,,,,,,28.0,,,,,
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,,,,,,,,,,,24.9,,,,,
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,40.0,,,,,,,39.6,,,,,,40.666666666666664,,,,,,,40.0,,,,,
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,11.443333333333335,9.99,9.99,9.99,9.99,9.99,9.99,11.46,,9.99,9.99,9.99,9.99,11.407272727272728,9.99,9.99,9.99,,,9.99,11.391428571428573,9.99,9.99,9.99,9.99,9.99
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,11.0,,,,,,,11.0,,,,,,9.666666666666666,,,,,,,13.0,,,,,
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.684999999999999,14.99,14.99,14.99,14.99,14.99,14.99,14.417254901960783,14.99,14.99,14.99,14.99,14.99,14.2218,14.99,12.69,12.69,12.69,12.69,12.69,14.042,12.69,12.69,12.69,12.69,12.69
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,17.473548387096777,,,,,,,17.30707317073171,,,,,,17.287560975609754,,,,,,,17.117250000000002,,,,,
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,17.844444444444445,19.99,19.99,19.99,14.99,14.99,14.99,17.59676470588235,18.99,18.99,18.99,18.99,18.99,17.890588235294118,18.99,15.49,15.49,15.49,15.49,15.49,17.679142857142857,15.49,15.49,15.49,15.49,15.49
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.276181818181819,10.49,10.49,10.49,10.49,10.49,10.49,12.01241134751773,10.49,10.49,10.49,10.49,10.49,12.059931506849315,10.49,10.49,10.49,10.49,10.49,10.49,12.017586206896551,10.49,10.49,10.49,10.49,10.49
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.995961538461538,,,14.49,14.49,14.49,14.49,11.187761194029852,14.49,,14.49,,,11.3403125,,,,,,,11.22709677419355,,,,,14.49
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.229767441860465,,,,,,,13.332363636363636,,,,,,13.158113207547169,,,,,,,12.773508771929825,,,,,
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.277555555555555,,,,,,,9.173518518518518,,,,,,9.674642857142857,,,,,,,9.510535714285714,,,,,
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,2.3666666666666667,,,,,,,2.4272727272727272,,,,,,2.4391304347826086,,,,,,,2.4238095238095236,,,,,
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,8.333333333333334,,,,,,,8.333333333333334,,,,,,8.333333333333334,,,,,,,8.333333333333334,,,,,
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,7.483333333333333,,,,,,,7.928571428571429,,,,,,7.928571428571429,,,,,,,7.928571428571429,,,,,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.5920689655172415,,,,,,,3.6868749999999997,,2.69,2.69,2.69,,3.69,,,,,,,3.7940540540540537,,,,,
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.621304347826087,2.69,2.69,2.69,2.69,2.69,,4.778214285714285,,,,,2.69,4.648846153846154,2.69,2.69,2.69,2.69,2.69,2.69,4.691111111111111,2.69,2.69,,,2.69
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.731785714285715,7.8,7.8,7.8,7.8,7.8,7.8,9.62875,7.8,7.8,7.8,7.8,7.8,9.551081081081081,7.8,7.8,7.8,7.8,7.8,7.8,9.703684210526315,7.8,7.8,7.8,7.8,7.8
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.974,,,,,,,4.959886363636364,,,,,4.1,4.944302325581396,4.1,4.1,4.1,4.1,4.1,4.1,4.973953488372093,4.1,4.1,2.99,2.99,4.1
112,TERUNG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.772727272727273,17.49,17.49,17.49,17.49,17.49,17.49,9.832448979591836,17.49,17.49,17.49,17.49,17.49,10.495925925925926,17.49,17.49,17.49,17.49,17.49,17.49,10.681041666666667,17.49,17.49,17.49,17.49,17.49
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.09974025974026,,,3.19,3.19,3.19,3.19,4.008888888888889,3.19,3.19,3.19,3.19,4.49,4.150631578947368,4.49,3.79,3.79,3.79,3.79,3.79,4.158901098901099,3.79,3.79,3.79,,
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.160675675675676,,,,,,5.19,7.1636046511627915,,,,,,6.9641111111111105,,,,,,6.49,6.641927710843373,6.49,6.49,,,
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,4.5600000000000005,,,,,,,4.566666666666666,,,,,,4.5600000000000005,,,,,,,4.554545454545455,,,,,
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR,4.412903225806452,,,,,,,4.425,,,,,,4.409375,,,,,,,4.4206896551724135,,,,,
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,4.136842105263158,,,,,,,4.1,,,,,,4.1,,,,,,,4.1,,,,,
124,TELUR PUYUH,15 Biji,BARANGAN SEGAR,TELUR,4.087777777777777,4.4,4.4,4.4,4.4,4.4,4.4,4.117272727272727,4.4,4.4,4.4,4.4,4.4,4.114615384615385,4.4,4.4,4.4,4.4,4.4,4.4,4.199230769230769,4.4,4.4,4.4,4.4,4.4
125,TELUR ITIK,10 biji,BARANGAN SEGAR,TELUR,15.0,,,,,,,15.0,,,,,,15.0,,,,,,,15.0,,,,,
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,5.753136094674556,4.49,,,4.49,4.49,4.49,5.783250000000001,4.49,4.49,4.49,4.49,4.49,5.838507462686567,4.49,4.49,4.49,,,,5.899306930693069,,,,,
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,10.579247311827958,,,,,,,10.462577319587629,,,,,,10.234181818181819,,,,,,,10.130619469026549,,,,,
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,13.5,,,,,,,13.617647058823529,,,,,,13.657894736842104,,,,,,,13.394736842105264,,,,,
148,IKAN BILIS GRED B (KOPEK),1kg,BARANGAN KERING,HASIL LAUT KERING,31.15909090909091,29.9,29.9,29.9,29.9,29.9,29.9,28.9125,29.9,29.9,29.9,29.9,29.9,29.44,29.9,29.9,29.9,29.9,29.9,29.9,29.312580645161287,29.9,29.9,29.9,29.9,29.9
152,KACANG HIJAU (IMPORT),1kg,BARANGAN KERING,KACANG,7.99051724137931,,,,,,,8.002898550724638,,,,,,7.967647058823529,,,,,,,8.00820895522388,,,,,
154,SERBUK KUNYIT (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),1.9000000000000001,,,,,,,1.9000000000000001,,,,,,1.9000000000000001,,,,,,,1.9000000000000001,,,,,
155,SERBUK CILI  (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),3.5,,,,,,,3.5,,,,,,3.5,,,,,,,3.5,,,,,
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,,14.334193548387097,,,,,
190,SARDIN CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,5.048047337278106,,,,,,,5.0561,,,,,,5.066019900497512,,,,,,,5.0735567010309275,,,,,
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,10.15719298245614,,,,,,,10.211269035532995,,,,,,10.233350253807107,,,,,,,10.235671641791043,,,,,
192,SARDIN CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,4.327945205479452,,,,,,,4.337027027027027,,,,,,4.337866666666667,,,,,,,4.332533333333333,,,,,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,8.87725,,,,,,,8.896071428571428,,,,,,8.908636363636363,,,,,,,8.905287356321839,,,,,
195,MACKAREL CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,10.13906976744186,,,,,,,10.177395833333334,,,,,,10.200102564102565,,,,,,,10.206594594594595,,,,,
197,MACKAREL CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,8.95625,,,,,,,8.883333333333333,,,,,,8.865,,,,,,,8.834999999999999,,,,,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),9.26,,,,,,,9.280727272727272,,,,,,9.27421052631579,,,,,,,9.288035714285714,,,,,
202,SERI KAYA YEO'S,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),7.250434782608696,,,,,,,7.253020833333333,,,,,,7.242755102040816,,,,,,,7.2479,,,,,
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),12.599473684210528,,,,,,,12.570344827586208,,,,,,12.55111111111111,,,,,,,12.5584375,,,,,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),9.34851851851852,,,,,,,9.372247191011235,,,,,,9.391250000000001,,,,,,,9.389883720930232,,,,,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),12.68277108433735,,,,,,,12.666272727272727,,,,,,12.67108108108108,,,,,,,12.654778761061946,,,,,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,6.211547619047619,,,,,,,6.199203980099503,,,,,,6.203560975609756,,,,,,,6.202746113989638,,,,,
215,KICAP LEMAK MANIS CAP JALEN,650 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,7.486966292134832,,,,,,,7.495321100917431,,,,,,7.511858407079647,,,,,,,7.552129629629629,,,,,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.785460526315789,,,,,,,3.8041807909604515,,,,,,3.811117318435754,,,,,,,3.8097126436781608,,,,,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.32704761904762,,,,,,,4.314108527131783,,,,,,4.330234375,,,,,,,4.374186046511627,,,,,
221,DRINHO SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,1.134375,,,,,
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,8.663636363636364,,,,,
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,1.184313725490196,,,,,
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,4.052272727272728,,,,,
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,1.8497826086956521,,,,,
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,3.8419753086419752,,,,,
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,4.0298,,,,,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,6.617567567567567,,,,,
239,RED BULL (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,2.4871794871794872,,,,,
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,2.383870967741936,,,,,
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,19.16625,,,,,,,19.0325,,,,,,18.98,,,,,,,19.013571428571428,,,,,
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,35.899772727272726,,,,,,,35.924791666666664,,,,,,36.045833333333334,,,,,,,35.924285714285716,,,,,
257,MINYAK MASAK SEBATIAN CAP NEPTUNE,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,34.836363636363636,,,,,,,35.37375,,,,,,35.48777777777778,,,,,,,35.07181818181818,,,,,
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,34.93911111111111,,,,,,,35.17208333333333,,,,,,35.01166666666666,,,,,,,34.73957446808511,,,,,
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,30.240348837209297,,,,,,,30.15977777777778,,,,,,30.131888888888888,,,,,,,30.101882352941175,,,,,
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,30.36747252747253,,,,,,,30.355636363636364,,,,,,30.305046728971963,,,,,,,30.30641509433962,,,,,
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.9,,,,,,,6.9,,,,,,6.9,,,,,,,6.9,,,,,
271,MINYAK SAPI CAP QBB,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,33.11379310344827,,,,,,,33.13055555555556,,,,,,33.35675675675676,,,,,,,33.49230769230769,,,,,
272,ROTI SANDWICH GARDENIA ORIGINAL CLASSIC,400 g,BARANGAN BERBUNGKUS,ROTI,3.0,,3.0,,,,,3.0,,,,,,3.0,,,,,,,3.0,,,,,
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,,,13.422689075630252,,,,,
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,,,13.632875000000002,,,,,
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,,,6.151162790697675,,,,,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,29.460370370370374,,,,,,,29.444285714285712,,,,,,29.439000000000004,,,,,,,29.455206611570247,,,,,
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,29.45307692307692,,,,,,,29.428376068376068,,,,,,29.403916666666667,,,,,,,29.41973451327434,,,,,
320,SUSU SEJAT PENUH KRIM CAP IDEAL,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,5.416666666666667,,,,,,,5.367058823529412,,,,,,5.355294117647059,,,,,,,5.416666666666667,,,,,
327,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',1kg,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,49.93,,,,,,,49.7151282051282,,,,,,49.79,,,,,,,49.78725,,,,,
332,SUSU TEPUNG SEGERA FERNLEAF (INSTANT),550 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,17.93846153846154,,,,,,,17.964285714285715,,,,,,17.964285714285715,,,,,,,17.933333333333334,,,,,
334,SUSU ANLENE ACTIFIT 3X PERISA ASLI,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,21.11868131868132,,,,,,,21.035794392523364,,,,,,21.020841121495327,,,,,,,21.007499999999997,,,,,
335,SUSU ANLENE GOLD 5X,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,26.242477876106197,,,,,,,26.215199999999996,,,,,,26.2512,,,,,,,26.248305084745763,,,,,
336,ANMUM MATERNA (BIASA/COKLAT),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,40.29375,,,,,,,40.34324324324324,,,,,,40.32857142857143,,,,,,,40.41935483870968,,,,,
343,KULIT KAYU MANIS,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),4.461428571428572,,,,,,,4.60551724137931,,,,,,4.5842857142857145,,,,,,,4.573571428571428,,,,,
345,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,33.866504854368934,,,,,,,33.73760683760683,,,,,,33.711666666666666,,,,,,,33.70041666666666,,,,,
346,REMPAH KURMA (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),2.6666666666666665,,,,,,,2.6666666666666665,,,,,,2.6666666666666665,,,,,,,2.6666666666666665,,,,,
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.236858638743455,,6.5,,,,,6.238035714285714,,,,,,6.237927927927927,,,,,,,6.236788990825689,,,,,
360,SUP BUNJUT ADABI,8 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.532085561497326,,1.8,,,,,1.530909090909091,,,,,,1.532142857142857,,,,,,,1.5324324324324323,,,,,
361,SUP PUNJUT MAK SITI,10 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.7399999999999998,,,,,,,1.7399999999999998,,,,,,1.7333333333333334,,,,,,,1.7333333333333334,,,,,
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.636463414634147,,,,,,,7.62215,,,,,,7.634321608040201,,,,,,,7.636806282722514,,,,,
365,SERBUK KUNYIT CAMPURAN (SEBATIAN) ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.48847619047619,,,,,,,6.519473684210527,,,,,,6.553999999999999,,,,,,,6.584411764705883,,,,,
367,SERBUK KUNYIT BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.844266666666667,,6.5,,,,,5.838314606741573,,,,,,5.8365745856353595,,,,,,,5.841920903954803,,,,,
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,9.852936507936509,,,,,,,9.804437086092715,,,,,,9.793783783783784,,,,,,,9.830466666666666,,,,,
388,KRIMER MANIS CAP JUNJUNG,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,4.520192307692308,,,,,,,4.513888888888889,,,,,,4.493,,,,,,,4.483962264150944,,,,,
716,CILI API/PADI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,29.77785714285714,,,,,,,28.9,,,,,,28.05642857142857,,,,,,,28.44545454545454,,,,,
843,ANMUM LACTA (BIASA),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,39.35,,,,,,,39.5225,,,,,,39.52619047619047,,,,,,,39.5325,,,,,
845,SOTONG (≥ 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,32.58842105263158,,,,,,,33.85619047619048,,,,,,33.767272727272726,,,,,,,32.9152,,,,,
