item_code,item,unit,item_group,item_category,2024-06-01,2024-06-02,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-08,2024-06-09,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-15,2024-06-19,2024-06-20,2024-06-21,2024-06-22,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,14.7,,,13.166666666666666,,,,,,,13.833333333333334,,,,,,
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.99,12.99,12.99,12.99,,12.99,12.99,12.99,14.844583333333333,12.99,12.99,15.0240625,12.99,12.99,12.99,12.99,12.99,12.99,15.542333333333334,12.99,12.99,12.99,12.99,12.99,
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,25.296666666666667,,,26.494999999999997,,,,,,,26.996666666666666,,,,,,
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,,26.9,,,,,,,,,,,,,
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,31.8,,,32.0,,,,,,,35.5,,,,,,
87,IKAN HARUAN (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,11.027857142857142,9.99,9.99,10.914615384615384,9.99,9.99,9.99,,9.99,9.99,10.953076923076923,9.99,9.99,9.99,9.99,9.99,9.99
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,,,,,,,,,6.0,,,6.0,,,,,,,11.0,,,,,,
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,19.29,19.29,19.29,19.29,19.29,19.29,19.29,,14.35686274509804,,,14.342857142857143,,,,19.29,19.29,19.29,14.572622950819673,19.29,19.29,19.29,19.29,19.29,19.29
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.9,12.9,12.9,12.9,12.9,16.29,15.69,15.69,16.11468085106383,15.69,15.69,16.306170212765956,15.69,15.69,,,,,16.847391304347827,,,,,,
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,17.42264705882353,19.29,19.29,17.90157894736842,19.29,19.29,19.79,19.79,19.79,21.99,18.338857142857144,19.99,19.99,18.99,18.99,18.99,18.99
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.477337662337662,12.99,12.99,12.515131578947368,12.99,12.99,,,12.99,12.99,12.509060402684563,12.99,12.99,12.99,12.99,12.99,12.99
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.49,,14.49,14.49,14.49,14.49,,14.49,9.660540540540541,14.49,14.49,9.564594594594594,,14.49,14.49,14.49,14.49,14.49,9.708285714285715,14.49,14.49,14.49,14.49,14.49,14.49
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,13.346379310344828,,,13.245409836065575,,,,,,,13.661724137931035,,,,,,
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,10.704285714285714,,,10.90857142857143,,,,,,,10.45774193548387,,,,,,
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,,,,,,,,,2.519230769230769,,,2.5185185185185186,,,,,,,2.5185185185185186,,,,,,
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,,,,,,,,,8.5,,,8.5,,,,,,,8.5,,,,,,
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,,,,,,,,,8.212857142857143,,,8.212857142857143,,,,,,,8.04875,,,,,,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,5.06972972972973,,,5.158205128205129,,,,,,,4.940540540540541,,,,,,
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,5.923749999999999,6.89,6.89,6.007391304347827,6.89,6.89,6.89,6.89,6.89,6.89,6.425217391304348,4.99,4.99,4.99,4.99,4.99,4.99
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,9.825866666666668,7.8,7.8,9.782875,7.8,7.8,7.8,7.8,7.8,7.8,9.766,7.8,7.8,7.8,7.8,7.8,7.8
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,5.175222222222222,4.1,4.1,5.18816091954023,4.1,4.1,4.1,4.1,4.1,4.1,5.222906976744186,4.1,4.1,4.1,4.1,4.1,4.1
112,TERUNG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,10.045925925925927,9.39,9.39,10.171698113207547,11.8,11.8,11.8,11.8,11.8,11.8,10.270754716981132,11.8,11.8,11.8,11.8,11.8,
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,6.383076923076923,7.75,7.75,6.35065934065934,7.75,7.75,5.59,5.59,5.59,5.99,5.950315789473684,5.99,5.99,5.99,5.99,,
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,6.49,,7.083225806451613,,,7.612717391304348,,,8.49,8.49,8.49,8.49,7.890105263157894,7.59,7.59,,,,
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,,,,,,,,,4.5,,,4.5,,,,,,,4.266666666666667,,,,,,
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR,,,,,,,,,4.432142857142857,,,4.423333333333333,,,,,,,4.152,,,,,,
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,,,,,,,,,4.086363636363636,,,4.086363636363636,,,,,,,3.7999999999999994,,,,,,
124,TELUR PUYUH,15 Biji,BARANGAN SEGAR,TELUR,,,,,,,,,4.134705882352941,,,4.111875,,,,,,,4.0928571428571425,,,,,,
125,TELUR ITIK,10 biji,BARANGAN SEGAR,TELUR,,,,,,,,,14.333333333333334,,,14.5,,,,,,,14.5,,,,,,
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,5.685144230769231,4.89,4.89,5.674368932038836,4.89,4.89,4.49,4.49,4.49,4.49,5.671231527093596,4.49,4.49,4.49,4.49,4.49,4.49
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,9.557714285714285,8.59,8.59,9.597722772277228,8.59,8.59,,,,,9.53039603960396,,,,,,
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,,,,,,,,,13.115,,,13.200000000000001,,,,,,,13.010526315789473,,,,,,
148,IKAN BILIS GRED B (KOPEK),1kg,BARANGAN KERING,HASIL LAUT KERING,29.9,29.9,29.9,29.9,29.9,29.9,,,32.16096774193549,,,32.16096774193549,,,,,29.9,29.9,32.5264705882353,29.9,29.9,29.9,29.9,29.9,29.9
152,KACANG HIJAU (IMPORT),1kg,BARANGAN KERING,KACANG,,,,,,,,,7.96764705882353,,,7.999290780141845,,,,,,,7.972058823529412,,,,,,
154,SERBUK KUNYIT (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,,,,1.598,,,1.598,,,,,,,1.598,,,,,,
155,SERBUK CILI  (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,,,,3.09,,,3.09,,,,,,,3.09,,,,,,
160,UBI KENTANG RUSSET,1kg,BARANGAN KERING,UBI KENTANG,,,,,,,,,10.0,,,10.0,,,,,,,10.0,,,,,,
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,14.602321428571429,,,,,,
190,SARDIN CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,5.155418719211823,,,5.165736040609137,,,,,,,5.169796954314721,,,,,,
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,10.40905,,,10.41357142857143,,,,,,,10.410732984293194,,,,,,
192,SARDIN CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,4.393866666666666,,,4.393866666666666,,,,,,,4.392328767123288,,,,,,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,8.951445783132531,,,8.943375,,,,,,,8.936867469879518,,,,,,
195,MACKAREL CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,10.362622950819674,,,10.365355191256832,,,,,,,10.37532967032967,,,,,,
197,MACKAREL CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,9.077272727272726,,,9.077272727272726,,,,,,,9.125,,,,,,
199,TUNA CAP TC BOY (SANDWICH DELITE),150 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,,,,,,,,,,,7.5,,,,,,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,9.325964912280703,,,9.329473684210527,,,,,,,9.335614035087719,,,,,,
202,SERI KAYA YEO'S,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,7.271782178217822,,,7.26970297029703,,,,,,,7.2706060606060605,,,,,,
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,12.446285714285715,,,12.418235294117647,,,,,,,12.404193548387095,,,,,,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,9.573823529411765,,,9.572843137254903,,,,,,,9.582647058823529,,,,,,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,12.654083333333334,,,12.663781512605041,,,,,,,12.65327868852459,,,,,,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,6.318915094339623,,,6.320704225352112,,,,,,,6.326490384615385,,,,,,
215,KICAP LEMAK MANIS CAP JALEN,650 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,7.758461538461539,,,7.772991452991453,,,,,,,7.774375,,,,,,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,3.8737158469945356,,,3.876032608695652,,,,,,,3.8817127071823205,,,,,,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,4.474153846153846,,,4.473937007874016,,,,,,,4.489685039370079,,,,,,
221,DRINHO SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,1.5,,,,,,,1.1444444444444446,,,,,,
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,8.477777777777778,,,,,,
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,1.1803921568627451,,,,,,
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,4.0,,,,,,,4.067368421052631,,,,,,
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,1.8572340425531912,,,,,,
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,4.0,,,,,,,3.8176712328767124,,,,,,
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,3.953518518518518,,,,,,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,6.661818181818182,,,,,,
239,RED BULL (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,2.4863636363636363,,,,,,
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,2.3322580645161293,,,,,,
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,18.943437499999998,,,19.009999999999998,,,,,,,18.92548387096774,,,,,,
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,36.218809523809526,,,36.15690476190476,,,,,,,36.04977272727273,,,,,,
257,MINYAK MASAK SEBATIAN CAP NEPTUNE,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,35.07,,,35.07,,,,,,,35.07,,,,,,
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,34.86581395348837,,,34.728249999999996,,,,,,,34.83243902439024,,,,,,
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,30.35627906976744,,,30.3140243902439,,,,,,,30.34620253164557,,,,,,
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,30.49646464646464,,,30.439183673469387,,,,,,,30.421941747572813,,,,,,
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,6.9,,,6.9,,,,,,,6.9,,,,,,
271,MINYAK SAPI CAP QBB,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,34.75121951219512,,,35.00512820512821,,,,,,,35.31212121212121,,,,,,
272,ROTI SANDWICH GARDENIA ORIGINAL CLASSIC,400 g,BARANGAN BERBUNGKUS,ROTI,,,,,,,,,3.0,,,3.0,,,,,,,3.0,,,,,,
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,13.9,,,,,,,13.923302752293578,,,,,,
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,13.700864197530864,,,,,,
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,6.249795918367347,,,,,,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,29.441147540983604,,,29.441487603305784,,,,,,,29.43420168067227,,,,,,
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,29.46296,,,29.46096,,,,,,,29.47634920634921,,,,,,
320,SUSU SEJAT PENUH KRIM CAP IDEAL,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,5.3595,,,5.380476190476191,,,,,,,5.384,,,,,,
327,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',1kg,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,49.5168085106383,,,49.50630434782609,,,,,,,49.479318181818186,,,,,,
332,SUSU TEPUNG SEGERA FERNLEAF (INSTANT),550 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,17.9,,,17.923529411764708,,,,,,,17.88,,,,,,
334,SUSU ANLENE ACTIFIT 3X PERISA ASLI,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,21.078981481481478,,,21.08838095238095,,,,,,,21.07575471698113,,,,,,
335,SUSU ANLENE GOLD 5X,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,26.26923076923077,,,26.272093023255817,,,,,,,26.2928,,,,,,
336,ANMUM MATERNA (BIASA/COKLAT),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,40.5,,,40.483783783783785,,,,,,,40.305277777777775,,,,,,
343,KULIT KAYU MANIS,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,,,,4.453333333333333,,,4.453333333333333,,,,,,,4.47,,,,,,
345,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,33.64258620689655,,,33.62155963302752,,,,,,,33.65921052631579,,,,,,
346,REMPAH KURMA (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,,,,2.3633333333333333,,,2.3633333333333333,,,,,,,2.3633333333333333,,,,,,
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,6.292008733624454,,,6.294780701754386,,,,,,,6.29847533632287,,,,,,
360,SUP BUNJUT ADABI,8 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,1.5497872340425531,,,1.5532327586206898,,,,,,,1.5547826086956522,,,,,,
361,SUP PUNJUT MAK SITI,10 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,1.7833333333333334,,,1.78,,,,,,,1.78,,,,,,
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,7.671361256544503,,,7.679489795918368,,,,,,,7.677448979591837,,,,,,
365,SERBUK KUNYIT CAMPURAN (SEBATIAN) ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,6.6525,,,6.6638636363636365,,,,,,,6.682686567164179,,,,,,
367,SERBUK KUNYIT BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,6.411473684210526,,,6.4591752577319586,,,,,,,6.5128497409326425,,,,,,
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,,,,,,,,,9.716938775510204,,,9.68837837837838,,,,,,,9.719930555555557,,,,,,
388,KRIMER MANIS CAP JUNJUNG,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,4.47608695652174,,,4.478260869565218,,,,,,,4.490217391304348,,,,,,
716,CILI API/PADI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,28.493333333333332,,,27.886666666666667,,,,,,,27.08125,,,,,,
843,ANMUM LACTA (BIASA),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,39.323157894736845,,,39.323157894736845,,,,,,,39.078823529411764,,,,,,
845,SOTONG (≥ 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,29.7552,,,32.57896551724138,,,,,,,33.302580645161285,,,,,,
847,KETAM RENJONG/BUNGA (ANTARA 5 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,35.712857142857146,,,35.498000000000005,,,,,,,35.26181818181818,,,,,,
849,UDANG PUTIH KECIL (b	% 61 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,19.331666666666667,,,18.2475,,,,,,,19.412857142857142,,,,,,
