item_code,item,unit,item_group,item_category,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-07,2026-02-08,2026-02-09,2026-02-10,2026-02-11,2026-02-12,2026-02-14,2026-02-15,2026-02-16,2026-02-19,2026-02-20,2026-02-21,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.123076923076923,10.746575342465754,11.27434554973822,11.352820512820514,11.322099447513812,11.256,11.502234636871508,11.555913978494624,11.61689189189189,11.542857142857143,11.439896373056996,11.541489361702128,11.603030303030303,11.56413043478261,11.534640522875817,11.732038834951457,11.882876712328768,11.879754601226994,11.800602409638556,11.655555555555555,11.839893617021277,11.716847826086957,11.80054347826087,11.808465608465609,11.737823834196892
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,,,,,,,,,,33.0,,,,,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.73913043478261,14.205882352941176,14.736082474226805,15.156481481481482,14.993636363636364,15.07777777777778,15.228695652173913,14.861666666666668,13.853260869565217,14.665833333333333,14.821774193548388,14.732743362831858,14.973469387755102,14.961458333333333,14.990277777777777,14.406818181818181,14.844117647058823,15.538202247191013,15.282692307692308,14.676136363636363,14.53119266055046,14.417857142857143,14.866666666666667,14.661111111111111,14.455555555555556
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,,,,,,,,,,36.0,,,,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.333333333333334,13.181818181818182,14.33174603174603,14.053030303030303,14.299999999999999,13.836764705882352,14.248387096774193,13.857746478873239,13.069642857142856,13.6675,13.567088607594936,13.997297297297298,13.214516129032257,13.233962264150943,12.302777777777777,12.518518518518519,14.375,14.75952380952381,14.578947368421053,13.206896551724139,13.759090909090908,13.935416666666667,13.911111111111111,13.467088607594938,13.696052631578949
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,17.22222222222222,16.880434782608695,17.34904458598726,17.12919254658385,17.372185430463574,17.535,17.33851351351351,17.20774647887324,17.295098039215684,17.189655172413794,17.5569696969697,17.366871165644174,17.650568181818183,17.505357142857143,17.419834710743803,18.12375,17.720192307692308,17.752727272727274,17.548251748251747,17.3697247706422,17.293835616438358,17.293835616438358,17.34,17.14166666666667,17.1561797752809
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,10.625,10.548076923076923,10.316129032258065,10.326277372262775,10.312121212121212,10.32992700729927,10.306870229007634,10.287786259541985,10.325490196078432,10.279032258064515,10.308333333333334,10.33671875,10.332307692307692,10.29465648854962,10.360377358490567,10.322619047619048,10.244247787610618,10.34491525423729,10.257983193277312,10.251960784313725,10.3496,10.36793893129771,10.348507462686568,10.33731343283582,10.364444444444445
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.833333333333334,14.482142857142858,13.806122448979592,13.841025641025642,13.82233502538071,13.639593908629442,13.577889447236181,13.710106382978724,13.657407407407407,13.627551020408163,13.653266331658292,13.603015075376884,13.621212121212121,13.586387434554974,13.781609195402298,13.79136690647482,13.720238095238095,13.72192513368984,13.735135135135135,13.84290909090909,13.8659793814433,14.0,14.0,13.927461139896373,13.75916230366492
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,19.693548387096776,19.72151898734177,20.391304347826086,20.38586956521739,20.436813186813186,20.14364640883978,19.792134831460675,19.704545454545453,19.310897435897434,19.23446327683616,19.225988700564972,18.818181818181817,16.569060773480665,16.49171270718232,16.503030303030304,16.640625,16.552147239263803,16.532544378698226,17.462962962962962,17.736486486486488,17.636904761904763,17.71951219512195,17.64080459770115,17.660714285714285,17.497076023391813
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,20.575757575757574,20.13157894736842,18.63478260869565,18.64,18.875,18.542735042735043,18.139830508474578,18.15625,18.132183908045977,17.910377358490567,17.920353982300885,17.700892857142858,16.004807692307693,15.975961538461538,16.03723404255319,16.39375,16.015625,15.757142857142858,16.15277777777778,16.704545454545453,16.75462962962963,17.19047619047619,16.92920353982301,16.81981981981982,16.89090909090909
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.222574257425743,11.07920634920635,10.928759124087591,10.883809523809523,10.898088235294116,10.851386861313868,10.830666666666666,10.85766037735849,10.919830508474575,10.859267399267399,10.938695652173912,10.825198555956678,9.30490566037736,9.305426356589148,9.31638655462185,9.418229166666666,9.367489711934157,9.32,10.1007722007722,10.406723404255318,10.467615384615385,10.580301886792451,10.566096654275093,10.594432234432233,10.577664233576641
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.714130434782609,9.36923076923077,9.093436293436293,9.1011583011583,9.006640625,9.010843373493975,9.002777777777776,9.039271255060727,9.074553571428572,9.034523809523808,9.029389312977099,8.952325581395348,8.967181467181467,9.029069767441861,9.067226890756302,9.213541666666666,9.057851239669422,9.040697674418604,9.14453125,9.25974025974026,9.256756756756756,9.16772908366534,9.274329501915709,9.33953488372093,9.542471042471043
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.719178082191782,12.675531914893616,12.128318584070797,12.0,11.81223628691983,11.678571428571429,11.59753086419753,11.550420168067227,11.41866028708134,11.277327935222672,11.310204081632653,11.33130081300813,11.205394190871369,11.207264957264957,11.252380952380953,11.32716049382716,11.058962264150944,11.150862068965518,11.023809523809524,10.845,10.746696035242291,10.693693693693694,10.678879310344827,10.810344827586206,10.797071129707113
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.044177215189874,8.66495145631068,8.5282995951417,8.442581967213114,8.366895161290321,8.360846774193547,8.338605577689242,8.504125,8.513842592592592,8.608830645161289,8.773959999999999,8.733552123552123,8.8339453125,8.855650406504065,8.79447488584475,8.763157894736842,8.72787610619469,8.763374485596708,8.811203319502075,8.85483870967742,8.973469387755102,8.920081967213115,8.94578313253012,8.908690476190475,8.83531746031746
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,,,,,,,,3.5625,3.3337499999999998,,,3.33960396039604,,,,,,,3.409090909090909,3.3329113924050633,,,,,
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,,,,,,12.0,,12.363636363636363,11.902083333333334,,12.0,11.8625,,,,,,,12.083333333333334,11.87687074829932,,,,,
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,,,,,,,,13.6,13.879518072289157,,,13.638095238095238,,,,,,,13.583333333333334,14.0,,,,,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.479365079365079,4.463953488372093,4.258011049723757,4.227868852459016,4.246783625730995,4.2369318181818185,4.211363636363637,4.22235294117647,4.2973684210526315,4.196629213483146,4.241340782122905,4.224468085106383,3.5141242937853105,3.505714285714286,3.5140127388535034,3.5254237288135593,3.483974358974359,3.4938650306748467,3.8703703703703702,4.032608695652174,4.000606060606061,4.025,4.0649999999999995,4.0574850299401195,4.055151515151516
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.554054054054054,5.511904761904762,6.094488188976378,5.9,5.8896296296296295,5.930656934306569,5.768115942028985,5.789285714285715,5.773913043478261,5.726950354609929,5.65034965034965,5.613475177304965,5.598540145985401,5.57089552238806,5.581196581196581,5.730769230769231,5.685,5.646551724137931,5.696581196581197,5.639130434782609,5.576923076923077,5.612,5.586956521739131,5.521897810218978,5.585714285714285
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.744318181818182,10.893162393162394,10.799227799227799,10.780534351145038,10.747191011235955,10.648091603053436,10.700383141762453,10.711507936507937,10.950222222222223,10.830739299610896,10.88443579766537,10.873540856031129,10.847222222222221,10.847368421052632,10.940692640692642,10.884782608695652,10.797424892703864,10.777868852459017,10.819421487603307,10.928318584070798,10.847058823529412,10.725609756097562,10.76968503937008,10.72549019607843,10.678294573643411
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.328348623853211,5.179029850746269,5.0890545454545455,5.093489208633094,5.055321428571428,5.061335740072202,5.080899280575539,5.070594795539034,5.080126582278481,5.053468634686347,5.092555555555555,5.071805054151624,4.283917910447761,4.276367041198502,4.293836734693878,4.290255102040817,4.259715447154472,4.2576404494382025,4.792126865671642,4.9789919354838705,4.910358422939068,4.939744525547446,4.961557971014492,4.987374100719425,4.976666666666667
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.066880733944954,3.9870454545454543,3.9568913857677903,3.9503358208955226,3.9961742424242424,3.940574712643678,3.8898501872659184,3.892126865671642,3.931625,3.9083272727272726,3.9172924187725635,3.9210915492957743,3.9953405017921146,4.07985347985348,4.132669322709163,4.325837320574163,4.234962406015038,4.184098939929329,4.212857142857143,4.291633466135458,4.2531690140845075,4.263898916967508,4.338620689655173,4.291608391608392,4.345964912280701
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.776699029126213,7.936,7.988560885608856,7.929347826086956,8.011191335740072,7.906859205776173,7.8909747292418775,7.834926470588235,7.867768595041323,7.697122302158274,7.630258302583027,7.362408759124087,7.105947955390334,7.039622641509434,7.014285714285714,6.94949494949495,6.863095238095238,6.734848484848484,6.7228682170542635,6.677543103448276,6.482283464566929,6.561752988047809,6.5019762845849804,6.447470817120623,6.3984375
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,5.024528301886793,4.95,4.845692883895131,4.837313432835821,4.823809523809524,4.835055350553505,4.833955223880597,4.83938223938224,4.85064935064935,4.829477611940298,4.831835205992509,4.825185185185185,4.014498141263941,4.010943396226415,4.020331950207469,4.035678391959799,4.020967741935484,4.022007722007722,4.398031496062993,4.591304347826087,4.610227272727272,4.6122137404580155,4.6406716417910445,4.613533834586466,4.606060606060606
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,15.1875,14.78048780487805,14.506666666666668,14.64,14.487735849056603,14.520952380952382,14.534905660377358,14.521359223300971,14.04125,14.03425925925926,13.836521739130434,14.001709401709402,13.806034482758621,13.834821428571429,13.725510204081631,13.609876543209877,13.39622641509434,13.190909090909091,13.42803738317757,13.218947368421052,13.207317073170731,13.317213114754098,12.937007874015748,12.654761904761905,12.555645161290323
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,13.384615384615385,13.607142857142858,13.658955223880596,13.523571428571428,13.505755395683453,13.512765957446808,13.480575539568346,13.429710144927537,13.361320754716981,13.386923076923077,13.272262773722627,13.28796992481203,13.325563909774436,13.293023255813953,13.285185185185185,13.39375,13.558333333333334,13.366949152542373,13.2648,13.255555555555555,13.090983606557376,13.213821138211381,13.149586776859504,12.989147286821705,12.893700787401574
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,16.5,14.65,,,,,
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,10.5,,10.616666666666667,10.485897435897435,,,10.494074074074074,,,,,,,10.594444444444445,10.494444444444444,,,,,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,9.040322580645162,,,9.057142857142857,,,,,,,,9.051666666666668,,,,,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,10.72,,,10.516666666666667,,,,,,,,10.72,,,,,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,12.58,12.241379310344827,,,12.293333333333333,,,,,,,12.299999999999999,12.219354838709679,,,,,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,6.977777777777778,6.732089552238806,,7.0,6.752564102564102,,,,,,,7.0125,6.716666666666667,,,,,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,4.2,,4.383333333333334,4.490322580645161,,,4.473636363636364,,,,,,,4.4125,4.4649484536082475,,,,,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,4.625,4.693023255813953,,,4.712962962962963,,,,,,,4.766666666666667,4.684,,,,,
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,35.0,34.760000000000005,,,34.971428571428575,,,,,,,34.0,34.56,,,,,
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,34.0,35.542857142857144,,,35.35,,,,,,,36.0,35.75714285714286,,,,,
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,30.5,,30.9,30.9,,,30.877777777777776,,,,,,,30.9,30.833333333333332,,,,,
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,30.869230769230764,,,30.9,,,,,,,,30.863636363636363,,,,,
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,6.9,,,6.9,,,,,,,6.9,6.900000000000001,,,,,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,29.25,,,29.25,,,,,,,,29.25,,,,,
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,29.25,,,29.25,,,,,,,,29.25,,,,,
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,6.2,,6.43076923076923,6.240853658536586,,,6.252820512820513,,,,,,,6.4071428571428575,6.2351190476190474,,,,,
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,7.636363636363637,7.565811965811966,,,7.576388888888889,,,,,,,7.609090909090909,7.57457627118644,,,,,
365,SERBUK KUNYIT CAMPURAN (SEBATIAN) ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,7.26,7.390625,,,7.3618421052631575,,,,,,,7.26,7.3484375,,,,,
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,,,,,,8.0,,8.791666666666666,9.097590361445784,,9.0,9.04869109947644,,,,,,,8.909090909090908,9.059876543209876,,,,,
716,CILI API/PADI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,25.6,29.953488372093023,,,29.652173913043477,,,,,,,25.545454545454547,30.444444444444443,,,,,
845,SOTONG (≥ 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,31.75,31.840579710144926,33.898265895953756,34.010555555555555,34.11491712707183,34.32090395480226,34.35804597701149,34.07900552486188,33.625,34.74739884393064,34.80384615384615,34.927683615819205,34.60722222222223,34.59693251533742,33.76120689655173,33.31285714285715,33.210309278350515,33.74628099173554,33.90588235294118,33.60917431192661,33.54102564102564,33.386842105263156,34.04319526627219,33.94137931034483,34.23779069767442
847,KETAM RENJONG/BUNGA (ANTARA 5 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,33.93333333333333,36.2,38.227659574468085,37.36451612903226,36.959,37.24715447154471,37.73018867924528,38.23238095238095,37.005797101449275,38.45619047619048,38.518269230769235,38.30642201834862,38.45106382978724,38.36172839506173,36.683928571428574,36.53333333333333,35.06744186046512,36.31071428571429,37.751666666666665,35.741509433962264,37.59367088607595,38.38051948051948,38.238297872340425,38.37391304347826,38.536458333333336
849,UDANG PUTIH KECIL (b	% 61 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,,,,,,,,,,29.0,,,,,
850,UDANG HARIMAU (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,41.333333333333336,41.86,,,42.41923076923077,,,,,,,43.0,42.26,,,,,
861,UBI KENTANG HOLLAND,1kg,BARANGAN KERING,UBI KENTANG,4.791666666666667,4.753333333333333,4.46078431372549,4.517543859649122,4.535714285714286,4.496610169491525,4.5236363636363635,4.551851851851852,4.465,4.510204081632653,4.5,4.545454545454546,4.335555555555556,4.221951219512195,4.203703703703703,4.307407407407407,4.2371428571428575,4.28421052631579,4.373170731707317,4.428571428571429,4.492857142857143,4.461702127659574,4.451063829787234,4.4239999999999995,4.542857142857143
883,KRIMER MANIS BERVITAMIN CAP F&N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,4.3,,4.5285714285714285,4.401282051282052,,,4.4586538461538465,,,,,,,4.588888888888889,4.423170731707317,,,,,
884,KRIMER MANIS CAP GOLD COIN,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,3.5,,,3.476470588235294,,,3.478378378378379,,,,,,,,3.4815789473684213,,,,,
904,BERAS SUPER CAP RAMBUTAN 5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,36.1,,,36.1,,,,,,,,36.1,,,,,
910,KORDIAL F&N (SIRAP ROS),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,13.5,12.34375,,,,,
917,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP SAUH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,,3.4,,3.3166666666666664,3.446825396825397,,3.2,3.444666666666667,,,,,,,3.330769230769231,3.4595419847328244,,,,,
918,MINYAK MASAK PAKET (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,2.5,,2.5,2.5,,,2.5,,,,,,,2.5,2.5,,,,,
929,NESCAFE CLASSIC (PAKET),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,24.125,22.577777777777776,,,,,
1070,SOS CILI MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,4.5,,4.5,4.666666666666667,,,4.66439393939394,,,,,,,4.58,4.673394495412844,,,,,
1091,MINYAK MASAK SEBATIAN CAP HELANG,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,8.575,,,8.575,,,,,,,,8.700000000000001,,,,,
1093,MINYAK MASAK SEBATIAN CAP PISAU,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,8.5,8.935714285714287,,,8.90625,,,,,,,8.5,8.9375,,,,,
1094,MINYAK MASAK TULEN CAP BURUH,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,6.9,,6.9,6.9,,,6.9,,,,,,,6.9,6.9,,,,,
1095,MINYAK MASAK TULEN CAP VESAWIT,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,30.9,,,30.899999999999995,,,,,,,30.9,30.9,,,,,
1100,MINYAK MASAK TULEN CAP SERI MURNI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,6.9,,,6.9,,,,,,,,6.9,,,,,
1101,MINYAK MASAK TULEN CAP SERI MURNI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,13.3,,13.3,13.3,,,13.3,,,,,,,13.3,13.3,,,,,
1109,TELUR AYAM GRED A,30 biji,BARANGAN SEGAR,TELUR,14.942142857142857,14.761538461538462,14.078571428571427,14.112820512820512,14.10655737704918,14.1375,14.204310344827586,14.229565217391302,14.17032967032967,14.1008547008547,14.134959349593498,14.08,14.1984,14.23688524590164,14.275510204081632,14.299999999999999,14.212222222222222,14.166666666666666,14.17843137254902,14.202197802197803,14.129411764705884,14.183333333333334,14.215966386554623,14.188617886178863,14.235000000000001
1110,TELUR AYAM GRED B,30 biji,BARANGAN SEGAR,TELUR,14.029268292682929,13.99,13.661417322834646,13.638759689922482,13.608088235294119,13.584671532846714,13.613636363636363,13.599236641221374,13.607766990291262,13.506923076923076,13.504444444444443,13.502877697841727,13.528676470588236,13.537777777777777,13.53482142857143,13.450704225352112,13.475257731958761,13.455752212389381,13.492592592592594,13.487368421052631,13.412068965517241,13.333928571428572,13.453125,13.41021897810219,13.45037037037037
1111,TELUR AYAM GRED C,30 biji,BARANGAN SEGAR,TELUR,13.455555555555556,13.351724137931035,12.98076923076923,12.978217821782177,12.965263157894737,12.945714285714285,12.983168316831684,12.964150943396227,12.935955056179775,12.923364485981308,12.93867924528302,12.971818181818183,12.998198198198198,13.049514563106795,13.07529411764706,13.059183673469388,13.00921052631579,12.998795180722892,13.01860465116279,12.928205128205128,12.923655913978495,12.832941176470587,12.83263157894737,12.841052631578949,12.869791666666666
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,13.5,13.635157232704401,,16.0,13.458961748633879,,,,,,,13.166666666666666,13.708609271523178,,,,,
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,4.152325581395349,4.107547169811321,3.970720720720721,3.997797356828194,3.991111111111111,3.9792035398230086,4.003571428571428,3.975336322869955,4.024120603015075,3.9691629955947136,3.946491228070175,3.9698275862068964,3.468220338983051,3.461864406779661,3.4787735849056602,3.4714285714285715,3.477578475336323,3.4766949152542375,3.6759825327510915,3.8375634517766497,3.856277056277056,3.881447963800905,3.864159292035398,3.870305676855895,3.8754385964912283
1132,LIMAU NIPIS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.05232558139535,8.22072072072072,8.416666666666666,8.42578125,8.51764705882353,8.582995951417004,8.548,8.700413223140496,8.736279069767441,8.850602409638554,8.840551181102363,8.883268482490273,8.952569169960475,8.995884773662551,9.022321428571429,8.95,9.177079646017699,9.16595744680851,9.339583333333334,9.329383886255924,9.41188524590164,9.4508547008547,9.491869918699187,9.504065040650406,9.473895582329318
1135,KICAP MANIS ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,5.376190476190477,,,5.404,,,,,,,,5.364,,,,,
1138,SOS TIRAM MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,5.8,,6.0375,6.076881720430107,,,6.097844827586207,,,,,,,6.199999999999999,6.072058823529412,,,,,
1142,SARDIN CAP ADABI (SOS TOMATO DENGAN CILI),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,8.7,9.532,,,9.534615384615385,,,,,,,9.25,9.573913043478262,,,,,
1145,NESTLE CERELAC BERAS - TIN,500 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,,,,,,,,,17.8,,,17.8,,,,,,,,17.8,,,,,
1151,SANTAN KELAPA JENAMA AYAM BRAND,1 liter,BARANGAN BERBUNGKUS,SANTAN (KOTAK),,,,,,,,16.5,16.312280701754386,,,16.354098360655737,,,,,,,16.75,16.30909090909091,,,,,
1367,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG  (MUTTON) (AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,,,,36.8,38.7,,,38.523809523809526,,,,,,,36.857142857142854,38.45454545454545,,,,,
