item_code,item,unit,item_group,item_category,2026-03-01,2026-03-02,2026-03-03,2026-03-04,2026-03-05,2026-03-06,2026-03-08,2026-03-09,2026-03-10,2026-03-11,2026-03-12,2026-03-13,2026-03-15,2026-03-16,2026-03-17,2026-03-18,2026-03-24,2026-03-25,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,8.195,11.085454545454546,8.195,7.0,8.195,8.195,7.0,11.07304347826087,8.195,8.195,8.195,8.195,8.195,11.01,8.195,10.543333333333333,8.195,8.195,8.195,8.195,8.195,8.195,10.587777777777779,8.195
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.395,14.525441176470588,10.395,9.0,10.395,10.645,9.5,14.657042253521128,8.5,9.0,9.0,9.0,8.995000000000001,13.820579710144928,8.995000000000001,12.661818181818182,9.495000000000001,9.495000000000001,13.33,9.745000000000001,9.745000000000001,9.745000000000001,14.170625000000001,9.99
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,16.49,17.274583333333336,16.49,,16.49,11.59,,17.081960784313726,11.59,11.59,8.89,8.89,8.89,15.548727272727273,8.89,14.872666666666667,8.89,8.89,12.963333333333333,8.89,8.89,8.89,16.47019607843137,8.89
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.0,16.46934426229508,9.0,8.5,8.5,8.5,8.5,16.122333333333334,8.0,8.0,8.0,8.0,8.0,15.494705882352939,8.0,14.64875,8.0,8.0,11.5,8.0,8.0,8.0,15.663709677419355,8.0
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.945,10.522488038277514,6.945,7.0,6.945,6.945,7.0,10.464841628959276,6.945,6.945,7.0,7.0,7.0,9.278701923076923,7.0,9.135636363636364,7.0,7.0,10.51764705882353,7.0,7.0,7.0,10.0948128342246,7.0
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.495000000000001,11.39625,12.495000000000001,11.0,11.995000000000001,10.995000000000001,9.0,11.66980198019802,11.395,10.895,10.395,10.895,10.895,11.618349514563107,11.995000000000001,13.520434782608698,8.0,10.995000000000001,11.663333333333334,10.495000000000001,11.495000000000001,12.245000000000001,11.35443298969072,12.495000000000001
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,12.126463414634147,8.5,8.5,8.5,8.245000000000001,8.5,12.917682926829269,9.995000000000001,10.745000000000001,12.495000000000001,12.495000000000001,12.495000000000001,13.533291139240506,12.495000000000001,13.798235294117646,10.995000000000001,12.99,11.2225,12.99,12.99,12.99,12.504285714285714,12.99
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.495000000000001,10.225824175824176,9.495000000000001,8.0,7.995,7.995,7.0,10.03195652173913,8.745000000000001,10.49,7.99,7.99,7.245,8.019072164948454,6.995,7.8988,,7.99,7.995,7.99,7.99,7.99,8.804631578947369,7.99
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,,3.1763157894736844,,,,,,3.171794871794872,,,,,,3.1441666666666666,,,,,3.466666666666667,,,,3.120294117647059,
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,,11.8125,,,,,,11.5,,,,,,10.25,,,,,8.0,,,,11.7,
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,,10.8125,,,,,,10.632222222222222,,,,,,10.632222222222222,,,,,,,,,12.178999999999998,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,2.5,4.109166666666667,2.5,2.5,2.5,2.5,2.5,4.1665753424657535,2.5,2.5,2.5,2.5,2.5,3.416585365853658,2.5,3.330952380952381,2.5,2.5,2.5,2.245,2.245,2.245,3.9280519480519476,2.245
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,1.99,5.3146875,1.99,,1.99,1.99,,5.289354838709677,1.99,1.99,1.99,1.99,1.99,5.199285714285714,1.99,3.62125,2.99,2.99,5.421111111111111,,,,5.0652380952380955,
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.0,11.035585585585586,9.0,9.0,9.0,9.0,9.0,10.963130434782608,9.0,9.0,9.0,9.0,9.0,10.916869565217391,9.0,10.470526315789474,9.0,9.0,11.798,8.745000000000001,8.745000000000001,8.745000000000001,10.873577981651376,8.745000000000001
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.9450000000000003,5.261555555555556,3.9450000000000003,4.5,3.9450000000000003,3.9450000000000003,4.5,5.1726573426573434,3.9450000000000003,3.9450000000000003,3.9450000000000003,4.5,3.795,4.339285714285714,3.795,4.083846153846154,3.795,3.795,4.653636363636363,3.795,3.795,3.795,4.946560000000001,3.795
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.5,4.519915966386555,4.3,4.0,3.745,3.495,3.5,4.6118699186991865,4.2,4.2,4.5,4.5,3.245,3.65952380952381,3.245,3.4326666666666665,3.5,3.5,3.8620000000000005,3.495,3.495,3.745,4.238923076923077,4.095000000000001
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.395,6.750610687022901,3.895,3.5,3.895,3.2,3.2,6.3537593984962415,3.0,,,3.5,3.5,5.8679844961240315,3.5,5.815652173913043,3.3,3.3,5.55,2.9,2.9,2.9,6.043125,2.9
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,3.1950000000000003,4.5130708661417325,3.1950000000000003,3.0,3.1950000000000003,3.1950000000000003,3.0,4.506230158730158,3.39,3.1950000000000003,3.1950000000000003,3.1950000000000003,3.0,3.9710984848484854,3.0,3.8252747252747255,3.0,3.0,4.3341935483870975,,,,4.303409090909091,
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,,11.100681818181819,,,,,,11.075806451612904,,,,,,9.406547619047618,,,,,9.066666666666666,,,,8.8436,
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,,12.410740740740742,,,,,,12.43423076923077,,,,,,12.357307692307693,,,,,,,,,12.244074074074076,
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,14.904500000000002,,,,14.533880597014925,
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,10.610737704918034,,,,,,10.612798353909465,,,,,,10.613319327731093,,10.589625,,,10.67315789473684,,,,10.589502487562187,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,9.391379310344828,,,,,,9.366279069767442,,,,,,9.406172839506173,,,,,9.886666666666667,,,,9.273013698630136,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,,,,,,9.35,,9.35,,,,,,,9.35,
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,,,,,,12.39,,12.39,,,,,,,12.39,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,9.693761467889907,,,,,,9.706,,,,,,9.7163,,9.892000000000001,,,9.552380952380954,,,,9.782,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,12.052945736434108,,,,,,11.988296296296296,,,,,,11.978345864661655,,12.195272727272727,,,12.9,,,,11.930317460317461,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,6.9702049180327865,,,,,,6.971728395061729,,,,,,6.9587916666666665,,6.80375,,,7.031666666666666,,,,6.979159663865546,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,4.29478672985782,,,,,,4.291735159817351,,,,,,4.29088785046729,,4.311971830985915,,,4.20375,,,,4.307741935483871,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,4.656686046511628,,,,,,4.658139534883722,,,,,,4.6446385542168676,,4.622575757575757,,,5.46,,,,4.620580645161291,
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,8.82,,,,9.356923076923078,
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,,1.7,,,,,,1.7,,,,,,1.7,,1.7,,,,,,,1.7,
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,,,2.5,
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,2.29,,2.29,,,,,,,,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,6.19,,,,,,6.19,,,,,,6.19,,6.19,,,,,,,6.19,
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,37.88310344827586,,,,,,37.887857142857136,,,,,,37.842,,35.87571428571429,,,39.605555555555554,,,,37.24136363636364,
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,37.21728813559322,,,,,,37.055517241379306,,,,,,37.00134615384615,,36.394999999999996,,,39.0875,,,,36.54348837209302,
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,30.875357142857137,,,,,,30.876936936936936,,,,,,30.867551020408165,,30.872666666666664,,,30.899999999999995,,,,30.856867469879518,
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,30.900000000000002,,,,,,30.9,,,,,,30.900000000000002,,30.899999999999995,,,30.9,,,,30.9,
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,6.9,,,,,,6.9,,,,,,6.9,,6.9,,,6.9,,,,6.9,
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,14.9,,,,,,14.9,,,,,,,,,,,,,,,14.9,
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,15.2,,,,,,15.2,,,,,,15.2,,15.2,,,,,,,15.2,
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,6.59,,,,,,6.59,,6.59,,,,,,,6.59,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,29.544028776978415,,,,,,29.498723404255315,,,,,,29.49664335664336,,29.405,,,30.136,,,,29.36394957983193,
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,29.578357142857143,,,,,,29.5486231884058,,,,,,29.536304347826086,,29.403333333333336,,,30.13913043478261,,,,29.351842105263156,
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,6.348056537102473,,,,,,6.345248226950355,,,,,,6.352832167832167,,6.28078431372549,,,6.669999999999999,,,,6.31568,
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,7.640040816326531,,,,,,7.640487804878049,,,,,,7.6500390625,,7.511505376344086,,,8.001818181818182,,,,7.616891891891892,
365,SERBUK KUNYIT CAMPURAN (SEBATIAN) ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,7.37910052910053,,,,,,7.400846560846561,,,,,,7.384166666666666,,7.350909090909091,,,7.766666666666666,,,,7.322514619883042,
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,,9.59851282051282,,,,,,9.546192893401017,,,,,,8.11282722513089,,8.035384615384615,,,8.5,,,,8.725,
716,CILI API/PADI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,29.979333333333333,,,,,,29.699411764705882,,,,,,29.732666666666667,,,,,,,,,28.367894736842107,
845,SOTONG (≥ 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,25.0,35.929189189189195,32.0,32.0,,,33.0,36.984242424242424,26.0,30.0,33.0,33.0,,36.862,27.0,33.083333333333336,,,29.0,36.0,37.0,29.0,37.45425,28.0
847,KETAM RENJONG/BUNGA (ANTARA 5 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,39.84285714285714,,,,,,34.483333333333334,,,,,,34.565,,44.0,,,,,,,36.54222222222222,
850,UDANG HARIMAU (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,35.666666666666664,,,,,,37.745000000000005,,,,,,,,,,,,,,,39.0,
861,UBI KENTANG HOLLAND,1kg,BARANGAN KERING,UBI KENTANG,,4.592142857142856,,,,,,4.449285714285714,,,,,,4.259,,4.3,,,4.133333333333334,,,,4.698571428571428,
883,KRIMER MANIS BERVITAMIN CAP F&N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,4.433181818181818,,,,,,4.430928571428572,,,,,,4.427642857142857,,4.3795744680851065,,,4.4725,,,,4.42744,
884,KRIMER MANIS CAP GOLD COIN,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,3.4183636363636363,,,,,,3.415754716981132,,,,,,3.418878504672897,,3.3825925925925926,,,3.62,,,,3.404158415841584,
904,BERAS SUPER CAP RAMBUTAN 5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,,36.904761904761905,,,,,,36.714285714285715,,,,,,36.38947368421052,,36.516666666666666,,,,,,,36.665,
910,KORDIAL F&N (SIRAP ROS),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,,,,12.340689655172415,
917,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP SAUH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,,3.3573039215686276,,,,,,3.338390243902439,,,,,,3.3331884057971015,,3.283333333333333,,,3.05,,,,3.333804878048781,
918,MINYAK MASAK PAKET (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,2.5,,,,,,2.5,,,,,,2.5,,2.5,,,2.5,,,,2.5,
929,NESCAFE CLASSIC (PAKET),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,25.952631578947365,,,,23.583101265822787,
1070,SOS CILI MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,4.458613445378152,,,,,,4.452928870292887,,,,,,4.454525862068966,,4.4887500000000005,,,4.357142857142857,,,,4.453217821782179,
1086,MINYAK JAGUNG CAP DAISY,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,16.5,,,,,,,,,,,,16.5,,16.5,,,,,,,,
1090,MINYAK JAGUNG CAP VECORN,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,,,,,,16.9,,16.9,,,,,,,16.9,
1091,MINYAK MASAK SEBATIAN CAP HELANG,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,8.79088888888889,,,,,,8.793111111111111,,,,,,8.795531914893617,,,,,8.786666666666667,,,,8.782758620689656,
1093,MINYAK MASAK SEBATIAN CAP PISAU,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,8.911162790697675,,,,,,8.932093023255813,,,,,,8.93,,8.9,,,9.054444444444446,,,,8.877096774193548,
1094,MINYAK MASAK TULEN CAP BURUH,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,6.9,,,,,,6.9,,,,,,6.9,,6.9,,,6.9,,,,6.9,
1095,MINYAK MASAK TULEN CAP VESAWIT,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,30.85273972602739,,,,,,30.87651515151515,,,,,,30.877857142857142,,30.9,,,30.9,,,,30.86315789473684,
1100,MINYAK MASAK TULEN CAP SERI MURNI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,6.9,,,,,,6.900000000000001,,,,,,6.9,,6.9,,,6.9,,,,6.9,
1101,MINYAK MASAK TULEN CAP SERI MURNI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,13.294444444444446,,,,,,13.296808510638296,,,,,,13.293578947368422,,13.29060606060606,,,13.3,,,,13.296551724137931,
1109,TELUR AYAM GRED A,30 biji,BARANGAN SEGAR,TELUR,13.49,14.185243902439025,13.545,13.6,13.545,13.545,13.6,14.15875,13.545,13.6,13.6,13.6,13.6,14.29778947368421,13.9,14.475333333333333,13.19,13.195,14.982857142857142,13.195,13.344999999999999,13.344999999999999,14.161020408163266,12.99
1110,TELUR AYAM GRED B,30 biji,BARANGAN SEGAR,TELUR,12.29,13.136917293233083,12.445,12.0,12.445,12.445,12.0,13.13826388888889,12.445,11.844999999999999,11.844999999999999,11.844999999999999,11.844999999999999,13.182877697841727,12.0,13.29046875,12.145,12.145,15.3125,12.0,11.844999999999999,11.844999999999999,12.799741379310344,
1111,TELUR AYAM GRED C,30 biji,BARANGAN SEGAR,TELUR,11.495000000000001,12.584358974358974,11.495,10.7,11.495,11.495,10.7,12.281875,10.745000000000001,10.195,9.945,9.945,9.945,11.851698113207547,9.245000000000001,11.9678,8.6,9.89,15.716666666666667,,10.59,9.89,11.191182795698925,8.9
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,14.219183673469388,,,,,,13.7072,,,,,,13.720625,,13.761875,,,18.0,,,,13.97487804878049,
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,2.69,3.773083700440529,2.69,3.5,3.0949999999999998,3.0949999999999998,3.5,3.7671120689655173,3.0949999999999998,3.0949999999999998,3.0949999999999998,3.0949999999999998,2.995,3.235654008438819,2.995,3.2011320754716976,2.995,2.995,3.2496153846153844,2.995,2.995,2.995,3.6729591836734694,2.995
1132,LIMAU NIPIS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,11.495000000000001,10.639711538461539,10.995000000000001,11.0,10.995000000000001,10.995000000000001,11.0,10.606216216216216,10.745000000000001,10.245000000000001,9.995000000000001,9.995000000000001,9.995000000000001,10.615428571428573,9.995000000000001,10.401538461538461,10.0,9.995000000000001,9.995000000000001,9.995000000000001,10.245000000000001,10.245000000000001,10.724300000000001,10.245000000000001
1135,KICAP MANIS ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,5.382142857142857,,,,,,5.371975308641975,,,,,,5.364596273291926,,5.248125,,,5.739285714285714,,,,5.315539568345324,
1138,SOS TIRAM MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,5.95799043062201,,,,,,5.965194174757281,,,,,,5.953152709359606,,5.969692307692308,,,5.935357142857143,,,,5.951895424836601,
1142,SARDIN CAP ADABI (SOS TOMATO DENGAN CILI),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,9.705631067961164,,,,,,9.703486238532111,,,,,,9.714857142857142,,9.698793103448276,,,10.1,,,,9.688020833333335,
1144,MENTEGA KACANG HALUS LADY'S CHOICE,340 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,,,,,,14.9,,14.9,,,,,,,14.9,
1145,NESTLE CERELAC BERAS - TIN,500 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,,17.287333333333333,,,,,,17.323749999999997,,,,,,17.32472222222222,,17.292121212121213,,,17.68,,,,17.171720430107527,
1151,SANTAN KELAPA JENAMA AYAM BRAND,1 liter,BARANGAN BERBUNGKUS,SANTAN (KOTAK),,16.55685567010309,,,,,,16.560666666666666,,,,,,16.5575,,16.589666666666666,,,16.62,,,,16.5326582278481,
1153,PERENCAH TOM YAM ADABI,40 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,2.3,,,,,,2.3,,,,,,2.3,,,,,,,,,2.3,
1355,100 PLUS (ORIGINAL),1.5 liter,MINUMAN,TERSEDIA MINUM,,3.49,,,,,,3.49,,,,,,3.9,,3.9,,,,,,,3.9,
1367,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG  (MUTTON) (AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,31.0,,,,,,31.0,,,,,,31.0,,,,,,,,,31.0,
1370,DAGING LEMBU IMPORT (TOPSIDE),1kg,BARANGAN SEGAR,DAGING,,,,,,,,23.0,,,,,,,,,,,,,,,,
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,,21.145,,,,,,19.4,,,,,,20.1,,20.15,,,,,,,20.596666666666668,
1376,DAGING KERBAU IMPORT (INDIA) * (RUMP),1kg,BARANGAN SEGAR,DAGING,,25.0,,,,,,,,,,,,25.0,,,,,,,,,25.0,
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,,22.357999999999997,,,,,,22.66,,,,,,21.919999999999998,,18.8,,,,,,,20.65,
1378,DAGING KERBAU IMPORT (INDIA) * (CHUCK),1kg,BARANGAN SEGAR,DAGING,,21.65,,,,,,21.65,,,,,,20.633333333333336,,,,,,,,,20.633333333333336,
1391,UDANG PUTIH BESAR/BANANA PRAWN (BERAT ANTARA 41 EKOR HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,58.0,,,,,,,,,,,,,,,,,,,,,,
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,11.7,,,,,,12.9,,,,,,11.7,,,,,,,,,10.5,
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,4.245,,,,,,2.99,,,,,,2.99,,,,,,,,,5.9,
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,,4.957327586206896,,,,,,4.985398230088496,,,,,,4.731981981981982,,4.816585365853659,,,5.7,,,,4.856981132075472,
1436,IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.0,16.721666666666668,14.0,13.0,12.0,12.0,12.0,16.822,14.0,14.0,13.0,13.0,10.0,16.731470588235293,10.0,14.166666666666666,,,12.0,11.0,11.0,11.0,17.037307692307692,11.0
1437,IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,22.132820512820516,,,,,,22.391081081081083,,,,,,22.12029411764706,,22.214285714285715,,,,,,,22.449722222222224,
1438,IKAN TENGGIRI BATANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,,41.57142857142857,,,,,,43.2,,,,,,43.785714285714285,,34.0,,,,,,,41.833333333333336,
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,,4.196706586826347,,,,,3.5,4.16367469879518,3.5,3.5,3.5,3.5,3.5,3.7610674157303374,3.5,3.595531914893617,3.5,3.5,3.9933333333333336,3.5,3.5,3.5,4.080061728395062,3.5
1441,BAWANG BESAR IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,,3.8333333333333335,,,,,,3.71,,,,,,3.7818181818181817,,,,,,,,,3.8125,
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,2.29,4.403770491803279,2.29,,2.29,2.29,,4.452564102564103,2.29,2.29,2.29,2.29,2.29,4.448863636363637,2.29,4.0025,2.29,2.29,5.258,2.395,2.395,2.395,4.432113821138211,2.395
1443,BAWANG KECIL MERAH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,,8.379999999999999,,,,,,8.475,,,,,,4.6000000000000005,,,,,,,,,4.4,
1445,BERAS CAP FAIZA EMAS (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,,,,,,26.0,,,,,,,,,26.0,
