item_code,item,unit,item_group,item_category,2024-08-01,2024-08-02,2024-08-03,2024-08-04,2024-08-05,2024-08-06,2024-08-08,2024-08-09,2024-08-10,2024-08-11,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-17,2024-08-18,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-27,2024-08-28,2024-08-29,2024-08-30
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.6,12.933333333333332,15.75,14.0,15.086511627906978,14.95,13.95,14.6,13.933333333333332,12.95,15.077441860465116,14.933333333333332,13.4,14.266666666666666,13.6,14.133333333333333,13.266666666666666,14.549777777777779,16.0,13.266666666666666,14.45,13.9,14.45,14.466666666666667,13.466666666666667
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,37.69176470588235,,33.5,34.9,34.9,34.9,38.278125,35.9,35.9,35.9,35.9,,,38.13916666666667,33.9,33.9,38.945,,,,
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,29.9,27.377499999999998,,,,,29.9,27.391999999999996,,,29.9,29.9,31.7,29.9,27.263333333333332,29.9,,19.99,,,,29.9
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,20.576,,,,,,16.322499999999998,,,,,,,23.338,,,,,,,
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,19.4,,,,,,25.0,,,,,,,18.900000000000002,,,,,,,
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,30.9,30.9,32.9,32.9,30.261875,30.9,32.9,29.9,,29.9,30.726666666666663,,,32.9,33.9,33.9,33.9,31.45176470588235,33.9,26.9,25.9,26.9,,29.9,32.9
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.25,14.0,14.0,14.0,13.388695652173913,14.0,11.466666666666667,13.25,12.45,11.45,12.815555555555555,11.75,11.75,10.6,10.6,11.45,14.0,12.5416,14.0,14.0,14.0,11.266666666666666,14.45,17.0,12.466666666666667
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.933333333333334,17.599999999999998,21.0,,17.826470588235292,15.4,12.9,12.4,13.9,13.4,16.675185185185185,13.9,14.4,16.599999999999998,15.95,14.266666666666666,16.95,17.131724137931034,16.25,14.95,18.9725,17.95,17.95,19.95,19.95
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,27.4,27.4,27.4,27.4,27.46090909090909,26.9,26.9,26.9,26.9,26.9,26.641428571428573,26.9,26.9,26.99,26.9,26.9,26.9,27.11583333333333,27.9,27.9,27.9,22.9,22.9,22.5,22.5
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,11.9,,,,,,,11.9,,,,,,,
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,34.36,37.9,,36.9,30.9,30.9,31.33,,24.9,30.9,,,,30.447499999999998,,,,,,,
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,35.1,,28.9,,,,33.13166666666667,,,,,,,34.7,,,,,,,
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,,,,,11.566875,,6.5,6.5,6.5,,11.383030303030303,,6.5,6.5,6.5,,,11.529375,,,13.5,,,,
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,6.9,6.9,,,8.878333333333334,6.9,6.9,6.9,6.9,6.9,8.595714285714285,6.9,6.9,6.9,6.9,,6.9,8.711666666666668,6.9,6.9,6.9,6.9,6.9,6.9,6.9
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.495000000000001,12.495000000000001,12.495000000000001,12.495000000000001,13.229056603773584,12.495000000000001,11.63,11.63,11.163333333333334,11.163333333333334,13.215648148148148,11.163333333333334,11.495000000000001,11.495000000000001,11.495000000000001,11.495000000000001,11.495000000000001,13.243660714285713,11.495000000000001,10.963333333333333,11.178,10.745000000000001,12.596666666666666,13.945,12.596666666666666
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,16.445,15.945,15.945,15.945,17.881774193548388,17.99,16.244999999999997,16.244999999999997,16.945,16.945,17.92950819672131,16.244999999999997,17.496666666666666,15.945,15.945,15.945,15.745,18.146818181818183,15.829999999999998,15.829999999999998,17.125714285714285,17.445,17.445,16.945,15.796666666666667
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,19.35,19.35,19.35,19.35,17.551052631578944,19.35,19.35,19.35,19.35,19.85,17.997142857142858,19.85,20.35,20.35,20.35,19.4,19.4,18.001973684210526,22.8,22.8,,22.8,22.8,22.8,22.8
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.375,12.375,12.375,12.375,12.824166666666668,12.375,12.375,12.375,12.375,12.375,12.898693467336685,12.375,12.375,12.375,12.233333333333334,12.233333333333334,12.233333333333334,13.000205128205128,12.625,12.625,13.617272727272729,12.625,12.625,12.375,12.375
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.796666666666667,7.745,7.745,8.796666666666667,8.610751879699249,8.0725,8.466666666666667,8.3475,8.3475,8.4975,9.001363636363637,8.5975,9.678,9.0975,8.9975,9.4975,8.945,9.414661654135339,10.463333333333333,10.796666666666667,10.298333333333334,9.9975,10.2475,10.2475,10.2475
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.9,9.945,10.463333333333333,10.463333333333333,10.805789473684209,11.445,11.445,10.13,9.966666666666667,11.1,11.076935483870967,11.966666666666667,11.966666666666667,12.575,12.575,12.725,12.975,11.829842519685041,13.325,13.475,13.516666666666666,12.4,12.2,12.9,12.7
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.7,8.7,8.7,8.7,7.915338983050847,8.7,7.633333333333333,7.425,7.675,7.675,8.417073170731706,8.6,8.6,7.95,7.95,7.766666666666667,8.3225,8.291317829457364,8.2225,8.13,9.1475,7.960000000000001,7.626666666666668,7.826666666666667,8.13
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,,,,,2.5196666666666667,,,,,,2.503448275862069,,,,,2.3,2.3,2.514814814814815,2.3,2.3,2.4,2.3,2.3,2.3,2.3
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,7.6,7.6,7.6,7.6,8.457142857142857,7.6,7.6,7.6,7.6,7.6,8.457142857142857,7.6,7.6,7.6,7.6,7.6,7.6,8.457142857142857,7.6,7.6,7.6,7.6,7.6,7.6,7.6
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,,,,,6.148333333333333,,,,,,6.465,,,,,,,6.465,,,,,,,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.0666666666666664,3.2300000000000004,3.2300000000000004,3.2300000000000004,3.8160000000000003,3.0666666666666664,3.35,3.35,3.595,3.595,3.8555339805825244,3.595,3.595,3.595,3.595,3.2300000000000004,3.2300000000000004,3.714807692307692,3.0666666666666664,3.0666666666666664,3.536,3.0666666666666664,3.2300000000000004,3.2300000000000004,2.7266666666666666
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.9,6.9,5.99,5.99,6.64686274509804,5.99,5.99,5.99,5.99,5.99,6.636538461538462,5.99,7.495,6.99,6.99,,,5.945121951219512,6.99,6.99,6.99,6.99,6.99,6.99,6.9
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.725,8.725,8.725,8.725,10.156106870229008,8.725,9.266666666666667,9.266666666666667,9.266666666666667,9.266666666666667,10.211578947368421,9.266666666666667,9.266666666666667,9.466666666666667,9.466666666666667,8.95,9.466666666666667,10.256287878787878,8.975,8.975,9.6,8.975,8.725,8.725,8.725
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.82,4.82,4.82,4.82,5.080384615384615,4.82,4.82,4.82,4.82,5.0475,5.0898076923076925,5.5633333333333335,5.5633333333333335,5.5633333333333335,5.5633333333333335,5.5633333333333335,5.5633333333333335,5.016518987341772,5.23,5.23,5.24625,4.926666666666667,4.926666666666667,4.926666666666667,4.223333333333334
112,TERUNG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.299999999999999,8.299999999999999,8.2,8.2,9.119782608695653,8.2,8.2,8.2,9.7,9.7,9.050101010101011,7.866666666666667,7.866666666666667,7.866666666666667,9.5,8.7,9.5,9.20375,8.5,8.85,8.896666666666667,8.35,8.35,8.35,8.35
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.926666666666667,3.926666666666667,4.16,4.16,4.049135802469136,4.16,4.16,5.245,5.245,4.493333333333333,4.032578616352201,3.995,3.995,3.995,3.995,4.2225,4.297499999999999,4.254941176470588,4.297499999999999,4.297499999999999,4.3533333333333335,4.297499999999999,4.297499999999999,4.297499999999999,4.763333333333333
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.293333333333334,4.99,4.293333333333334,4.293333333333334,6.004967741935483,4.293333333333334,4.99,4.99,4.293333333333334,4.293333333333334,5.878404907975461,4.596666666666667,5.4475,5.445,5.445,5.445,6.796666666666667,5.8295625,6.13,5.663333333333334,5.081428571428572,5.260000000000001,5.260000000000001,5.260000000000001,5.5633333333333335
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,,,,,4.2,,,,,,4.2,,4.2,,,,,4.2,,,4.2,,,,
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR,,,,,4.0,,,,,,4.0,,,,,,,4.0,,,4.0,,,,
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,,,,,3.8,,,,,,3.8,,3.8,,,,,3.8,,,3.8,,,,
124,TELUR PUYUH,15 Biji,BARANGAN SEGAR,TELUR,4.35,4.35,4.35,4.35,4.2467999999999995,4.35,4.35,4.35,4.35,4.35,4.2416,4.35,4.35,4.35,4.5,4.35,4.35,4.19,4.35,4.35,4.425,4.35,4.35,4.35,4.5
125,TELUR ITIK,10 biji,BARANGAN SEGAR,TELUR,,,,,14.165555555555557,,,,,,14.123750000000001,,,,,,,14.165555555555557,,,,,,,
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,4.766666666666667,4.766666666666667,4.766666666666667,4.766666666666667,5.25151376146789,4.766666666666667,4.766666666666667,4.766666666666667,4.766666666666667,4.766666666666667,5.220601851851852,4.533333333333334,4.65,4.533333333333334,4.533333333333334,4.533333333333334,4.533333333333334,5.198372093023257,4.533333333333334,4.533333333333334,5.321111111111112,4.533333333333334,4.533333333333334,4.533333333333334,4.533333333333334
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,7.866666666666667,7.866666666666667,7.866666666666667,7.866666666666667,9.463846153846156,7.866666666666667,7.866666666666667,7.866666666666667,7.866666666666667,7.866666666666667,9.501700680272108,7.866666666666667,8.4,7.866666666666667,7.866666666666667,7.866666666666667,7.866666666666667,9.382384105960265,7.866666666666667,7.866666666666667,9.0225,7.3500000000000005,7.3500000000000005,7.3500000000000005,6.35
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,15.9,15.9,15.9,15.9,12.940689655172413,15.9,15.9,15.9,15.9,15.9,12.923448275862068,15.9,15.9,15.9,15.9,15.9,15.9,12.8896875,15.9,15.9,14.2,15.9,15.9,15.9,15.9
148,IKAN BILIS GRED B (KOPEK),1kg,BARANGAN KERING,HASIL LAUT KERING,49.43333333333334,49.43333333333334,49.43333333333334,49.43333333333334,35.12779661016949,48.76666666666667,48.76666666666667,48.76666666666667,48.76666666666667,48.76666666666667,34.79261538461538,48.76666666666667,48.76666666666667,48.76666666666667,48.76666666666667,39.9,39.9,34.25584615384616,39.9,39.9,39.93333333333333,41.9,41.9,41.9,41.9
152,KACANG HIJAU (IMPORT),1kg,BARANGAN KERING,KACANG,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333,7.986153846153846,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333,8.0194708994709,8.033333333333333,7.9750000000000005,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333,7.989732620320855,8.033333333333333,8.033333333333333,7.857142857142857,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333
154,SERBUK KUNYIT (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,1.1833333333333333,,,,,,1.275,,,,,,,1.1833333333333333,,,,,,,
160,UBI KENTANG RUSSET,1kg,BARANGAN KERING,UBI KENTANG,,,,,,,,,,,7.49,,,,,,,7.49,,,,,,,
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,,13.850000000000001,,,,
190,SARDIN CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,5.1204285714285716,,,,,,5.120654545454546,,5.0,,,,,5.126131386861314,,,5.15,,,,
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,10.332973977695168,,,,,,10.322824427480915,,10.2,,,,,10.332846441947565,,,10.22,,,,
192,SARDIN CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,4.279624060150376,,,,,,4.291716417910448,,4.0,,,,,4.294779411764706,,,3.9,,,,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,8.989366197183099,,,,,,8.996527777777779,,8.5,,,,,9.0006993006993,,,,,,,
195,MACKAREL CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,10.311977186311788,,,,,,10.315355805243446,,9.9,,,,,10.332985074626865,,,10.275,,,,
197,MACKAREL CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,9.1753125,,,,,,9.154848484848486,,,,,,,9.117647058823529,,,,,,,
199,TUNA CAP TC BOY (SANDWICH DELITE),150 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,6.176,,,,,,6.296666666666667,,,,,,,6.296666666666667,,,,,,,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,9.396216216216215,,,,,,9.392385321100917,,8.9,,,,,9.39309090909091,,,9.05,,,,
202,SERI KAYA YEO'S,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,7.035602094240837,,,,,,7.045077720207254,,6.9,,,,,7.0414062500000005,,,6.866666666666667,,,,
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,12.234603174603174,,,,,,12.22592,,,,,,,12.253858267716536,,,12.475,,,,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,9.46796511627907,,,,,,9.460059523809523,,,,,,,9.462590361445782,,,9.5,,,,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,12.136958525345623,,,,,,12.14887323943662,,,,,,,12.115660377358491,,,12.283333333333333,,,,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,6.195214285714286,,,,,,6.199138576779027,,5.9,,,,,6.186999999999999,,,6.1125,,,,
215,KICAP LEMAK MANIS CAP JALEN,650 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,7.827259615384615,,,,,,7.820333333333333,,,,,,,7.826481481481482,,,7.859999999999999,,,,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,3.9124452554744527,,,,,,3.9191176470588234,,,,,,,3.9210144927536232,,,3.8375,,,,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,4.516181818181819,,,,,,4.521304347826088,,,,,,,4.510060240963856,,,4.383333333333334,,,,
221,DRINHO SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,1.2,,,,
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,1.2,,,,
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,3.79,,,,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,6.5,,,,
236,JUS OREN SUNKIST,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,6.5,,,,
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,,2.2,,,,
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,17.852941176470587,,,,,,17.847983193277308,,17.9,,,,,17.876666666666665,,,19.13,,,,
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,33.001056910569105,,,,,,33.46101851851852,,,,,,,33.651308411214956,,,32.9,,,,
257,MINYAK MASAK SEBATIAN CAP NEPTUNE,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,34.73739130434783,,,,,,34.7552380952381,,,,,,,34.818,,,,,,,
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,33.136842105263156,,,,,,33.30484076433121,,,,,,,33.26384146341463,,,31.963333333333335,,,,
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,29.633028846153845,,,,,,29.648894230769226,,30.9,,,,,29.739004975124374,,,29.427142857142858,,,,
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,29.77132701421801,,,,,,29.742233009708738,,30.9,,,,,29.72211055276382,,,29.4,,,,
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,6.9,,,,,,6.9,,,,,,,6.9,,,6.9,,,,
271,MINYAK SAPI CAP QBB,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,34.20162790697674,,,,,,34.156279069767436,,,,,,,33.97,,,33.56666666666666,,,,
272,ROTI SANDWICH GARDENIA ORIGINAL CLASSIC,400 g,BARANGAN BERBUNGKUS,ROTI,,,,,3.0,,,,,,3.0,,3.0,,,,,3.0,,,3.0,,,,
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,,,13.5,,,,
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,,,5.9,,,,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,28.97022624434389,,,,,,28.933800904977375,,28.5,,,,,28.944266666666667,,,28.95,,,,
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,28.91924107142857,,,,,,28.901,,28.5,,,,,28.901135371179038,,,28.95,,,,
