item_code,item,unit,item_group,item_category,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,4.3161764705882355,,,4.409722222222222,,,,,,,,,4.4778787878787885,,,5.99,,,,4.344827586206897,
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,18.445,,,16.99,,,,,,,,,16.99,,,,,,,16.99,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,11.154933333333334,,,10.006,,,,,,,,,9.58554054054054,,,7.13,,,,10.427450980392155,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,3.1740000000000004,,,2.98125,,,,,,,,,3.0399999999999996,,,1.99,,,,3.3449999999999998,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,7.736000000000001,,,7.291935483870968,,,,,,,,,7.575185185185185,,,7.59,,,,7.901481481481482,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,8.970714285714285,,,8.31,,,,,,,,,9.529375,,,8.99,,,,9.452000000000002,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,25.306060606060605,,,25.640303030303027,,,,,,,,,25.237666666666666,,,25.154,,,,25.69085714285714,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,8.88,9.417710843373495,9.395227272727272,9.209036144578313,9.090000000000002,9.121341463414634,9.211590909090908,9.404772727272727,9.41686046511628,9.398,9.484567901234568,9.328902439024391,9.30566265060241,9.439375,9.48448275862069,9.546483516483518,9.54404255319149,9.397755102040817,9.383979591836734,9.494226804123713,9.601089108910891,9.587474747474747,9.528350515463918,9.455104166666667,9.428877551020408,9.616235294117647,9.565977011494253
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,23.014166666666664,,,24.2146,,,,,,,,,22.747249999999998,,,23.945,,,,23.93894736842105,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.422500000000001,13.628717948717949,13.869499999999999,13.973157894736843,13.837,13.934651162790697,14.017142857142858,13.581578947368422,13.653157894736843,13.657837837837839,14.07525,13.86095238095238,13.047555555555554,13.675714285714285,13.75225,13.143902439024389,12.887674418604654,12.654473684210526,13.401739130434782,13.184102564102565,13.684358974358975,13.55421052631579,13.574117647058824,13.757297297297299,12.633243243243243,13.322702702702703,13.868
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,24.52435897435897,,,24.47,,,,,,,,,24.654193548387095,,,23.9,,,,22.977499999999996,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.5525,13.688285714285715,14.1259375,13.657560975609757,13.451162790697675,13.547714285714287,13.496774193548386,14.246969696969696,13.230454545454545,13.412727272727272,13.75179487179487,13.66921052631579,14.098055555555556,13.19142857142857,13.459117647058823,13.199696969696971,13.254,13.585833333333333,13.068372093023257,13.344878048780487,12.961372549019607,12.981346153846154,13.209285714285715,13.003015873015874,12.917301587301589,13.111428571428572,13.497872340425532
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,19.599999999999998,19.69130952380952,19.91880952380952,19.787,19.8108,19.79972602739726,19.216351351351353,19.575303030303026,19.412285714285712,19.565897435897433,19.586000000000002,20.315945945945945,20.108076923076922,20.055,19.822465753424655,19.939124999999997,20.511,20.255,19.962375,20.098888888888887,20.278732394366198,20.16082191780822,20.275131578947367,20.068314606741573,20.446172839506172,20.117464788732395,19.837538461538458
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,10.444117647058825,10.64639534883721,10.618192771084338,10.642298850574713,10.602823529411765,10.652328767123288,10.544888888888888,10.69855421686747,10.352298850574712,10.153068181818183,10.005483870967742,10.00943820224719,10.126021505376345,10.625119047619048,10.61710843373494,10.704651162790698,10.567340425531915,10.676206896551724,10.648,10.77126582278481,10.636744186046512,10.612808988764044,10.603333333333333,10.599418604651163,10.499438202247191,10.690379746835443,10.749090909090908
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.613478260869567,12.585,12.494615384615384,12.29,12.247798165137615,12.305841584158415,12.447946428571429,12.306330275229357,12.1329203539823,11.984867256637168,11.962252252252252,11.745504587155963,11.641150442477876,12.102162162162161,11.992727272727274,12.308055555555555,12.230086206896551,12.238103448275863,12.193628318584071,12.265555555555554,12.073719008264463,12.142991452991453,11.963739130434783,11.973947368421053,11.854310344827587,12.207383177570094,12.252777777777778
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.693333333333335,16.598888888888887,16.975483870967743,17.170357142857142,17.0344,17.051923076923075,16.81346153846154,16.447692307692307,16.49346153846154,15.844583333333333,15.959615384615384,15.403636363636364,15.444545454545453,14.26,14.511764705882353,15.316315789473684,15.266111111111108,15.261111111111111,15.305263157894737,14.66111111111111,14.264666666666667,14.554375,15.080588235294117,15.68,15.299999999999999,17.953333333333333,17.508888888888887
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.495000000000001,13.622111111111112,13.119340659340658,12.866808510638299,12.725714285714286,12.87025641025641,12.726263736263736,12.757021276595745,12.528105263157896,12.424444444444445,12.3815625,12.388461538461538,12.273333333333333,12.425212765957447,12.278387096774193,12.070108695652175,11.941020408163265,11.972142857142856,12.188712871287128,12.136336633663365,12.10861386138614,11.978877551020409,12.034105263157894,12.015376344086022,11.973085106382978,12.185520833333333,12.308777777777777
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.7448148148148155,8.096287878787878,8.085789473684212,8.059545454545455,8.123925925925926,8.121451612903225,7.906842105263159,7.954812030075188,8.056940298507463,8.167407407407406,8.087226277372263,7.921176470588235,7.761037037037037,8.086717557251909,8.231127819548872,8.174710144927538,8.236350364963505,8.236029411764706,8.233676470588236,8.309856115107914,8.322826086956521,8.331102362204726,8.33825396825397,8.286829268292683,8.299262295081967,8.309920634920635,8.29776
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.8757142857142854,7.772777777777778,7.709351851851852,7.6307339449541285,7.703551401869158,7.809803921568627,7.630186915887851,7.62037037037037,7.732477064220184,7.6755752212389385,7.665,7.643,7.577567567567567,7.477889908256881,7.456915887850467,7.399807692307693,7.414299065420561,7.5125925925925925,7.558971962616823,7.506388888888889,7.453454545454545,7.432660550458715,7.302429906542057,7.35019801980198,7.33462962962963,7.341702127659574,7.376593406593407
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.84047619047619,10.868487394957983,10.72099173553719,10.58780487804878,10.413070866141732,10.31780701754386,10.337317073170732,10.302520325203252,10.222689075630251,9.590833333333334,9.592916666666667,9.198083333333333,9.106929824561403,9.278813559322035,9.18808695652174,9.152672413793104,9.129230769230768,9.110084745762713,9.116548672566372,9.282631578947369,9.00122807017544,8.900892857142857,9.005185185185185,9.295050505050506,9.306702127659575,9.2,9.207692307692309
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.809523809523809,7.666504854368932,7.528585858585859,7.498725490196079,7.415855855855855,7.483431372549019,7.650185185185186,7.704954954954955,7.755398230088495,7.581949152542372,7.605299145299145,7.568468468468469,7.695982142857143,7.664,7.681351351351351,7.740982142857143,7.844859813084112,7.855087719298246,7.776106194690266,7.7719266055045875,7.8263963963963965,7.747943925233645,7.644513274336283,7.640925925925926,7.602522522522523,7.578285714285714,7.602692307692308
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,,,,,,,3.7944444444444443,,,3.77,,,,,,,,,3.7649999999999997,,,,,,,3.7649999999999997,
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,,,,,,,16.875,,,17.049999999999997,,,,,,,,,16.633333333333333,,,,,,,16.5,
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,,,,,,,10.376800000000001,,,10.41625,,,,,,,,,10.426,,,10.1375,,,,10.352307692307694,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,1.7104,1.8309090909090908,2.0400952380952377,2.0692233009708736,2.0453271028037383,2.0578125,2.068878504672897,2.0764367816091953,2.0405940594059406,2.0354901960784315,1.9909345794392523,1.934,1.9240186915887851,2.0666326530612245,2.06979797979798,2.0337735849056604,1.9951428571428573,1.9859615384615383,2.0690384615384616,2.076851851851852,2.0393457943925233,1.9973584905660378,2.0134285714285713,2.0021153846153847,1.9910204081632654,2.0326666666666666,2.048837209302326
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.571,3.935576923076923,3.9947169811320755,4.025901639344262,3.9951724137931035,3.9433333333333334,3.9110714285714288,3.9757894736842108,3.9292452830188678,3.830754716981132,3.8411111111111107,3.828928571428572,3.8252830188679248,3.8366666666666664,3.8828571428571426,3.9262745098039216,4.0624,4.089038461538461,3.9852,3.9774000000000003,4.060208333333334,4.0354,3.9674074074074075,3.960909090909091,3.944814814814815,3.858695652173913,3.9325
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.9148148148148145,8.892421875,8.937716535433072,8.795317460317461,8.739375,8.898782608695653,8.799687500000001,8.879603174603174,8.91704,8.91256,8.926384615384617,8.8731007751938,8.886953125,8.89078125,8.987734375,9.04906976744186,9.075153846153846,9.111526717557252,8.993153846153847,8.955846153846153,8.945503875968992,9.018307692307694,9.025037593984964,8.984015151515152,8.957615384615385,9.140583333333334,9.069237288135595
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,2.39,2.5666917293233085,2.649185185185185,2.6566666666666667,2.677898550724638,2.69890625,2.751716417910448,2.8207462686567166,2.8049618320610685,2.734580152671756,2.655671641791045,2.700888888888889,2.7100751879699247,2.6165625,2.602093023255814,2.601136363636364,2.5640909090909094,2.5636090225563914,2.6844927536231884,2.696546762589928,2.642246376811594,2.636323529411765,2.660438596491228,2.792692307692308,2.7862857142857145,2.9719354838709675,2.9891397849462367
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.2270370370370376,3.495873015873016,3.5146456692913386,3.5471544715447156,3.5311290322580646,3.5572807017543857,3.572442748091603,3.5755263157894737,3.5308527131782945,3.5199236641221376,3.4030827067669174,3.31939393939394,3.268515625,3.3925396825396827,3.4524,3.4845312500000003,3.465873015873016,3.47896,3.515,3.5339370078740155,3.727761194029851,3.7847727272727276,3.782348484848485,3.747218045112782,3.737727272727273,3.8088281250000002,3.7952343749999997
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.342592592592593,4.735298507462686,4.598257575757576,4.528787878787879,4.447099236641222,4.488925619834711,4.540229007633588,4.394263565891473,4.2804,4.2378813559322035,4.289557522123894,4.270480769230769,4.381730769230769,4.231181818181819,4.261272727272727,4.190701754385965,4.234634146341463,4.242421875,4.30511811023622,4.39968992248062,4.638358208955224,4.597076923076923,4.585736434108527,4.605714285714285,4.515864661654136,4.649370078740158,4.622301587301587
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,3.5404166666666668,3.649782608695652,3.6406569343065693,3.659057971014493,3.8265546218487394,3.806636363636364,3.6839416058394163,3.671726618705036,3.6774100719424463,3.658705035971223,3.656474820143885,3.650071942446043,3.638175182481752,3.6371323529411765,3.624661654135338,3.5858992805755396,3.6314285714285717,3.6136090225563913,3.5986666666666665,3.6114925373134334,3.594285714285714,3.5924060150375943,3.5931851851851855,3.5561481481481483,3.5134586466165416,3.52546875,3.5284920634920636
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,4.27375,4.612461538461538,4.658666666666666,4.709078947368422,4.690735294117648,4.647971014492754,4.690266666666667,4.6749295774647885,4.677384615384616,4.6664062500000005,4.908461538461538,4.998260869565217,4.979855072463768,5.085571428571429,5.081690140845071,5.0484,5.118428571428572,5.084594594594595,5.055,5.08961038961039,5.166756756756757,5.198333333333333,5.203116883116883,5.196923076923077,5.115949367088608,5.324,5.297341772151899
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,11.8,11.892307692307694,11.565000000000001,11.432941176470589,11.431764705882353,11.50923076923077,11.408750000000001,11.394,11.684444444444445,11.747499999999999,11.860000000000001,11.902000000000001,11.905714285714286,11.954666666666668,12.008000000000001,12.040000000000001,12.036000000000001,12.02421052631579,12.029411764705884,12.036000000000001,12.026666666666667,12.026666666666667,12.02421052631579,12.0325,12.029411764705884,11.97,11.97058823529412
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,13.746608695652172,,,,,,,,
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,10.115775862068967,,,10.10016806722689,,,,,,,,,10.09076923076923,,,9.90857142857143,,,,10.121487603305786,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,9.022680412371134,,,8.992857142857142,,,,,,,,,9.004270833333333,,,9.188333333333334,,,,9.045684210526316,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,9.311226415094339,,,9.306698113207549,,,,,,,,,9.321153846153846,,,9.180000000000001,,,,9.328750000000001,
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,12.481372549019607,,,12.42158878504673,,,,,,,,,12.413304347826086,,,12.055,,,,12.557788461538461,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,9.476153846153846,,,9.562347826086958,,,,,,,,,9.550603448275861,,,9.165000000000001,,,,9.490508474576272,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,10.436292134831461,,,10.491136363636365,,,,,,,,,10.50031914893617,,,10.655714285714286,,,,10.336571428571428,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,6.7241880341880345,,,6.710948275862069,,,,,,,,,6.736147540983606,,,6.315555555555556,,,,6.743783783783783,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,4.118467741935484,,,4.117540983606558,,,,,,,,,4.119160305343511,,,4.151666666666666,,,,4.118455284552845,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,4.641607142857143,,,4.64625,,,,,,,,,4.656574074074074,,,4.42,,,,4.763518518518519,
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,8.435384615384615,,,,,,,,
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,1.0133333333333334,,,1.0133333333333334,,,,,,,,,1.0133333333333334,,,,,,,1.0133333333333334,
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,3.6104123711340206,,,3.5905714285714283,,,,,,,,,3.6383783783783783,,,3.5425,,,,3.6189622641509436,
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,,,,,,,1.8896103896103895,,,1.9117948717948718,,,,,,,,,1.887922077922078,,,1.6775,,,,1.92,
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,3.3637719298245616,,,3.375084745762712,,,,,,,,,3.4310655737704923,,,3.355,,,,3.436868686868687,
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,2.6917948717948716,,,2.700677966101695,,,,,,,,,2.7954954954954956,,,2.5385714285714287,,,,2.737058823529412,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,6.4905825242718445,,,6.52,,,,,,,,,6.786371681415929,,,6.6499999999999995,,,,6.803181818181819,
239,RED BULL (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,2.5807462686567164,,,2.576029411764706,,,,,,,,,2.577826086956522,,,2.518,,,,2.582461538461539,
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,2.2169230769230768,,,2.216666666666667,,,,,,,,,2.220833333333333,,,2.216666666666667,,,,2.2212121212121216,
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,19.095921052631578,,,18.976233766233765,,,,,,,,,18.879552238805967,,,17.9,,,,18.980317460317462,
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,35.68743801652893,,,35.70522935779817,,,,,,,,,35.24389830508474,,,34.056666666666665,,,,35.316422018348625,
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,35.71991596638656,,,35.66959677419354,,,,,,,,,35.564521739130434,,,35.176249999999996,,,,35.57350427350427,
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,29.853189655172415,,,30.190924369747897,,,,,,,,,30.23626984126984,,,30.134285714285713,,,,30.316854838709677,
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,30.839391304347824,,,30.839152542372876,,,,,,,,,30.844999999999995,,,30.894,,,,30.846696428571427,
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,6.898021978021978,,,6.8979518072289165,,,,,,,,,6.897283950617283,,,6.890000000000001,,,,6.899135802469137,
271,MINYAK SAPI CAP QBB,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,34.878142857142855,,,34.978767123287675,,,,,,,,,34.89242857142857,,,34.27,,,,34.874027777777776,
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,13.249811320754716,,,13.340416666666668,,,,,,,,,13.35595744680851,,,13.4875,,,,13.2589,
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,14.250347826086957,,,14.413055555555557,,,,,,,,,14.195130434782609,,,12.741428571428571,,,,14.359909909909911,
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,5.9112,,,5.943541666666667,,,,,,,,,6.071111111111111,,,6.2,,,,5.986938775510204,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,28.465338983050845,,,28.435128205128205,,,,,,,,,28.44486956521739,,,27.814285714285713,,,,28.521,
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,28.476788990825685,,,28.473363636363636,,,,,,,,,28.46867256637168,,,27.8125,,,,28.501428571428573,
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,6.054749999999999,,,6.07975,,,,,,,,,6.105079365079365,,,5.992222222222223,,,,6.045284552845528,
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,7.562434782608697,,,7.528048780487805,,,,,,,,,7.55233870967742,,,7.3975,,,,7.579357798165137,
365,SERBUK KUNYIT CAMPURAN (SEBATIAN) ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,6.813904761904762,,,6.982164948453608,,,,,,,,,7.0417,,,6.87,,,,6.946458333333333,
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,,,,,,,10.971157894736843,,,11.062417582417583,,,,,,,,,10.735054945054944,,,9.07,,,,10.47690476190476,
716,CILI API/PADI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,32.43083333333333,,,30.515714285714285,,,,,,,,,30.31741935483871,,,,,,,30.48296296296296,
845,SOTONG (≥ 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,32.559999999999995,34.345,33.374583333333334,33.57089552238806,33.30420289855072,34.24107142857143,33.53338461538462,33.36446153846154,33.576617647058825,34.6525,33.639295774647884,34.237746478873234,34.97296875,33.25478260869565,34.04383561643835,33.60424242424243,33.96044117647059,34.08857142857143,34.50758064516129,35.489838709677414,34.42393939393939,33.47323076923077,33.74063492063492,34.473684210526315,33.26672131147541,33.360727272727274,33.75118644067796
847,KETAM RENJONG/BUNGA (ANTARA 5 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,37.14692307692308,35.91117647058823,35.925849056603774,35.33617021276596,33.512,34.38130434782609,35.000416666666666,35.218979591836735,35.731346153846154,35.95735849056604,35.63519230769231,35.938541666666666,35.589019607843134,33.535,35.488461538461536,35.29236363636363,35.75,35.856874999999995,35.541698113207545,35.86964285714286,35.85,36.05962962962963,36.022,35.67175438596491,35.87543859649123,36.07204081632653,35.61369565217392
849,UDANG PUTIH KECIL (b	% 61 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,22.563333333333333,,,20.1475,,,,,,,,,12.9,,,,,,,21.15,
850,UDANG HARIMAU (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,47.11085714285715,,,48.27965517241379,,,,,,,,,49.093199999999996,,,40.9,,,,49.73739130434782,
861,UBI KENTANG HOLLAND,1kg,BARANGAN KERING,UBI KENTANG,,3.2000000000000006,3.2000000000000006,3.2,3.2,3.2,3.2,3.2,3.2000000000000006,3.2000000000000006,3.2,3.2,3.2,3.2,3.2000000000000006,3.2000000000000006,3.2000000000000006,3.2000000000000006,3.2,3.2,3.2,3.2,3.2,3.2000000000000006,3.2000000000000006,3.0666666666666664,3.0666666666666664
869,BIJI SAWI,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,,1.7717105263157895,,,1.8030666666666668,,,,,,,,,1.791375,,,1.3900000000000001,,,,1.8170666666666666,
883,KRIMER MANIS BERVITAMIN CAP F&N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,3.9902040816326534,,,3.9892000000000003,,,,,,,,,3.9847826086956526,,,4.081111111111111,,,,3.993020833333334,
