item_code,item,unit,item_group,item_category,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-11,2023-12-12,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-23,2023-12-24,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2023-12-30,2023-12-31
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.4,11.9,12.2,11.854999999999999,,12.9,12.178,12.481666666666667,13.9,,,12.3475,,,11.067142857142857,,13.5,9.4,,,,8.9,,12.9
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,22.9,22.9,22.9,31.419,22.9,22.9,29.96666666666667,33.12571428571429,24.5,27.5,27.5,31.36125,,,32.05571428571428,,,,,,26.5,26.5,,
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,19.9,19.9,19.9,26.566666666666663,24.4,24.4,19.9,25.266666666666666,19.9,19.9,19.9,30.9,19.9,,25.4,,22.9,22.9,,19.9,25.9,22.9,19.9,19.9
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,20.0,18.0,18.0,16.423214285714288,15.5,16.45,16.284285714285716,14.674761904761905,20.0,16.0,16.0,15.812173913043479,12.799999999999999,14.25,15.473571428571429,14.25,15.0,14.95,,19.0,15.5,15.5,17.9,17.9
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,31.5,31.5,,40.376999999999995,,,42.0,37.507999999999996,,,,38.077999999999996,29.9,,38.525454545454544,,,,,,,,36.5,36.5
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,29.959999999999997,,,,31.22,,,,31.875999999999998,34.5,34.5,31.875999999999998,34.5,34.5,32.2,,29.9,29.9,29.9,29.9,29.9
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,26.5,26.5,26.5,23.0,,,,,,24.9,24.9,,24.9,24.9,24.9,,24.9,24.9,24.9,24.9
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,13.8,,,,16.9,,,,,,,,,,,,
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,29.9,28.4,28.4,29.76533333333333,29.4,29.4,32.5,29.731111111111108,,26.9,28.4,29.54,,32.9,29.784375,29.9,29.9,32.9,,,29.9,29.9,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.45,11.45,11.45,13.227857142857143,11.45,10.95,12.78,12.723333333333334,11.466666666666667,15.0,15.0,13.035625,10.95,10.95,12.55923076923077,15.0,15.0,11.799999999999999,6.5,15.0,15.0,11.25,11.25,11.25
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,22.0,17.45,16.8,18.765454545454546,19.133333333333333,16.7,19.759999999999998,18.633548387096774,13.7,16.95,16.95,18.263749999999998,18.25,16.25,18.20942857142857,11.9,17.25,23.0,,,16.9,16.9,15.9,17.5
71,IKAN SELAYANG/SARDIN  (≥ 13 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.6,10.9,10.9,13.090769230769231,10.433333333333334,12.325,14.38090909090909,12.684736842105263,11.933333333333332,10.933333333333332,10.933333333333332,12.898048780487805,12.266666666666666,14.45,13.54375,11.925,12.3,12.05,12.325,12.075,12.075,11.933333333333332,11.825,
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,26.2,24.2,24.2,26.39090909090909,24.5,24.5,24.875,27.555714285714284,26.5,25.2,27.2,27.8625,27.7,30.5,28.422222222222224,24.2,23.5,24.2,23.5,,29.9,27.9,27.9,27.9
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,12.5,,,,13.0,,,,13.0,,,12.0,,,,,,,,,
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,30.494999999999997,,,,28.99,,,24.5,28.6225,21.5,21.5,27.16333333333333,21.5,21.5,,,,,,,
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,29.9,29.9,29.9,33.0725,21.9,21.9,32.300000000000004,38.95,21.5,,,36.9,,,40.63333333333333,,,,,,21.5,21.5,,
83,IKAN TONGKOL/AYA/KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.799999999999999,13.6,13.6,13.683250000000001,12.6,12.2,14.979,13.508648648648649,14.25,11.6,11.6,14.263947368421052,12.799999999999999,12.799999999999999,14.582105263157894,11.575,9.9,11.9,12.95,12.95,11.7,11.7,11.7,
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,6.9,6.9,6.9,11.531666666666666,6.9,6.9,10.558,11.651176470588235,,6.9,6.9,11.517619047619048,6.9,,11.543636363636365,,,,,,,,,6.9
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,6.9,6.9,6.9,8.598333333333334,6.9,6.9,7.966666666666666,8.628333333333334,6.9,6.9,6.9,8.825714285714286,6.9,6.9,8.824285714285715,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.633333333333333,13.299999999999999,13.299999999999999,14.247941176470588,13.299999999999999,13.299999999999999,14.566923076923077,14.122459016393442,14.2975,14.2975,15.563333333333333,14.406376811594203,15.563333333333333,14.2975,14.393333333333333,12.796666666666667,12.796666666666667,12.93,12.93,12.245000000000001,13.13,13.13,13.13,13.13
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,17.2,17.2,17.2,19.15304347826087,18.9,18.9,18.947499999999998,19.452564102564104,21.2,21.2,21.2,20.262666666666664,20.2,20.2,20.549999999999997,20.45,17.0,17.0,16.75,16.75,16.75,16.75,17.75,20.244999999999997
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,23.85,23.85,23.85,19.892127659574466,20.35,20.35,18.168,21.07630434782609,20.35,20.7,19.9,21.790399999999998,19.9,21.4,21.31869565217391,19.9,17.5,17.5,18.0,17.5,19.0,,19.25,19.25
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.4,12.4,12.4,13.825037593984963,11.433333333333332,11.433333333333332,12.428999999999998,14.0353125,12.45,12.45,12.45,13.832919708029197,12.45,12.45,13.604518518518518,12.45,12.45,13.1,13.1,13.1,13.1,12.3,11.55,11.55
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.1,9.1,9.1,8.514631578947368,9.1,9.1,9.258,8.827865168539326,9.1,8.3,8.45,8.876382978723404,9.1,9.1,9.033894736842106,9.1,9.1,9.1,9.1,9.1,9.1,9.1,8.566666666666668,7.9
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.799999999999999,14.666666666666666,14.666666666666666,13.731888888888891,14.666666666666666,14.799999999999999,14.58,13.322643678160919,12.15,12.6,12.466666666666667,13.22752808988764,12.799999999999999,12.799999999999999,12.982093023255814,12.799999999999999,12.799999999999999,14.45,13.95,14.45,14.45,16.0,12.799999999999999,11.725
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.55,9.933333333333334,8.9,8.770697674418605,7.866666666666667,7.866666666666667,8.518,8.341975308641976,7.245,8.896666666666667,9.13,8.279775280898876,9.2,9.2,8.08698795180723,8.13,9.2,9.2,6.5,7.966666666666666,8.45,7.966666666666666,8.8,8.8
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,,,,2.5566666666666666,,2.1,2.6128571428571425,2.4647058823529413,2.1,2.1,2.1,2.5256521739130435,2.1,,2.5090476190476187,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,7.6,7.6,7.6,7.859999999999999,7.6,7.6,7.6,7.859999999999999,7.6,7.6,7.6,7.859999999999999,7.6,7.6,7.859999999999999,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,,,,6.1225000000000005,,,6.0,6.163333333333334,,,,5.830000000000001,,,5.830000000000001,,,,,,,,,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.395,3.395,3.395,3.302191780821918,3.15,3.15,3.479,3.35546875,3.15,3.15,2.65,3.370731707317073,2.65,2.8,3.2976543209876543,2.65,3.15,3.15,2.733333333333333,2.733333333333333,2.733333333333333,2.733333333333333,2.4,2.4
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.9,4.9,4.9,4.861951219512195,4.9,4.9,4.9,4.90625,4.9,1.9,1.9,5.0365,1.9,3.4000000000000004,4.908974358974358,5.4,4.9,4.9,,4.9,4.9,4.9,4.9,4.9
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.075,9.075,9.075,10.00945054945055,9.075,9.075,9.274166666666668,9.984186046511628,9.075,9.325,9.325,9.952150537634408,9.325,9.325,10.019354838709678,9.325,9.325,9.325,9.325,9.325,9.325,9.225,9.225,9.225
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.83,3.83,3.83,4.3031304347826085,3.495,3.495,4.348000000000001,4.248598130841121,3.495,3.83,3.3266666666666667,4.286428571428572,3.3266666666666667,3.3266666666666667,4.143909090909092,3.72,3.4933333333333336,3.245,3.3725,3.4725,3.3475,3.3475,3.3475,3.3475
112,TERUNG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.896666666666667,7.5633333333333335,7.5633333333333335,9.306875000000002,7.945,7.945,9.48625,9.076081081081082,9.99,7.9,8.9,9.436753246753247,8.563333333333334,8.866666666666667,9.321126760563379,8.775,8.866666666666667,8.866666666666667,8.866666666666667,8.866666666666667,9.200000000000001,8.866666666666667,8.866666666666667,8.866666666666667
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.595000000000001,4.67,4.67,4.8827927927927925,4.096666666666667,4.096666666666667,5.182857142857143,4.897352941176471,4.966666666666667,4.6,4.6,4.935225225225225,4.45,4.45,4.884311926605505,4.4,4.550000000000001,4.550000000000001,4.550000000000001,4.375,4.375,4.275,4.533333333333334,4.533333333333334
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.525,7.7,7.7,7.366168224299065,8.475000000000001,8.375,7.344615384615385,7.187799999999999,7.147500000000001,6.4,6.4,6.5584375,6.4,6.4,6.535154639175257,5.333333333333333,6.633333333333333,6.1,6.1,6.05,5.366666666666667,5.9,5.433333333333334,5.796666666666667
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,,,,4.5,,,,4.5,,,,4.5,,,4.5,,,,,,,,,
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR,,,,4.3,,,4.3,4.3,,,,4.3,,,4.3,,,,,,,,,
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,,,,4.1,,,4.1,4.1,,,,4.1,,,4.1,,,,,,,,,
124,TELUR PUYUH,15 Biji,BARANGAN SEGAR,TELUR,4.2,4.2,4.2,4.4371875,4.2,4.2,4.007142857142857,4.537333333333334,4.2,4.2,4.2,4.454545454545454,4.2,4.2,4.416129032258064,,4.5,4.5,4.35,4.35,4.35,4.35,4.35,4.35
125,TELUR ITIK,10 biji,BARANGAN SEGAR,TELUR,,,,13.712857142857144,,,12.4975,15.0,,,,13.712857142857144,,,13.712857142857144,,,,,,,,,
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,5.9,5.9,5.9,5.35141975308642,5.9,5.9,5.139,5.318141025641026,5.9,5.9,5.9,5.295182926829268,5.9,5.9,5.2683333333333335,6.325,4.566666666666666,4.566666666666666,4.566666666666666,4.35,4.933333333333334,4.933333333333334,4.933333333333334,4.933333333333334
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,9.5,9.5,9.5,10.882823529411764,9.5,9.5,11.414285714285715,10.973417721518986,8.5,11.7,11.9,11.302409638554217,11.9,11.9,11.18068493150685,11.350000000000001,8.850000000000001,8.850000000000001,8.850000000000001,8.850000000000001,9.9,9.9,9.9,9.9
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,10.9,10.9,10.9,13.718095238095238,10.9,10.9,13.780000000000001,13.445882352941178,10.9,10.9,10.9,14.753636363636362,10.9,10.9,14.98090909090909,9.45,9.45,9.45,8.0,8.0,8.0,8.0,9.45,9.45
148,IKAN BILIS GRED B (KOPEK),1kg,BARANGAN KERING,HASIL LAUT KERING,42.4,42.4,42.9,33.90674418604651,44.9,44.9,39.95,33.79714285714286,44.9,43.4,43.4,33.98818181818182,43.4,43.4,33.701818181818176,43.4,43.4,43.4,43.4,43.4,43.4,47.4,47.4,47.4
152,KACANG HIJAU (IMPORT),1kg,BARANGAN KERING,KACANG,8.033333333333333,8.033333333333333,8.033333333333333,8.27895104895105,8.033333333333333,8.033333333333333,8.014285714285714,8.277801418439717,8.033333333333333,8.033333333333333,8.033333333333333,8.242857142857142,8.033333333333333,8.033333333333333,8.284370370370372,7.825,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333,8.033333333333333
154,SERBUK KUNYIT (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,1.1833333333333333,,,,1.2625,,,,1.2625,,,1.2625,,,,,,,,,
155,SERBUK CILI  (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
160,UBI KENTANG RUSSET,1kg,BARANGAN KERING,UBI KENTANG,,,,11.745000000000001,,,,11.745000000000001,,,,11.745000000000001,,,11.745000000000001,,,,,,,,,
171,KORDIAL SUNQUICK (OREN),840 ml,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,15.35,,,14.062222222222223,,,,,15.5,13.9,,,
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,14.212947368421053,,,,,,13.9,,,
190,SARDIN CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,4.900142857142857,,,4.835,4.91005076142132,,,,4.895694444444445,,,4.896909090909091,,,,,,,,,
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,9.915634517766499,,,9.976666666666667,9.912164948453608,,,,9.892701421800949,,,9.906086956521738,,,,,,,,,
192,SARDIN CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,4.265943396226415,,,4.257142857142857,4.266237623762376,,,,4.268090909090909,,,4.265045871559633,,,,,,4.3,,,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,8.900508474576272,,,8.875,8.915,,,,8.929583333333333,,,8.934583333333334,,,,,,9.4,,,
195,MACKAREL CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,9.876751269035534,,,9.837692307692308,9.87031914893617,,,,9.865217391304347,,,9.861904761904762,,,,,,,,,
197,MACKAREL CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,9.027857142857142,,,8.9,9.079,,,,9.027857142857142,,,9.027857142857142,,,,,,,,,
199,TUNA CAP TC BOY (SANDWICH DELITE),150 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,6.239999999999999,,,,6.277142857142857,,,,6.277142857142857,,,6.239999999999999,,,,,,5.99,,,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,9.274555555555557,,,8.8,9.266413043478261,,,,9.268651685393259,,,9.269,,,,,,8.6,,,
202,SERI KAYA YEO'S,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,7.131543624161073,,,6.953636363636363,7.112794117647059,,,,7.079533333333334,,,7.075099337748344,,,,,,,,,
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,11.91076923076923,,,10.357142857142858,11.999027777777776,,,,11.750919540229885,,,11.691818181818183,,,,,,,,,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,9.02953125,,,9.9,9.015714285714285,,,,9.068888888888889,,,9.07752,,,,,,9.9,,,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,12.384807692307694,,,12.092857142857143,12.394421768707483,,,,12.379748427672956,,,12.378645161290322,,,,,,12.9,,,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,6.08948717948718,,,6.078571428571428,6.087877094972067,,,,6.0851999999999995,,,6.093697916666667,,,,,,,,,
215,KICAP LEMAK MANIS CAP JALEN,650 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,7.185744680851064,,,6.765833333333333,7.234923076923077,,,,7.167837837837837,,,7.167600000000001,,,,,,7.9,,,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,3.7065968586387434,,,3.8033333333333332,3.7071428571428573,,,,3.716666666666667,,,3.715742574257426,,,,,,3.5,,,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,4.082556390977444,,,4.257142857142857,4.1009677419354835,,,,4.117022900763359,,,4.1306400000000005,,,,,,4.5,,,
221,DRINHO SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,1.2,,,1.151,,,,,1.2,,,,
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,8.775365853658537,,,,,7.9,,,,
225,SUSU MARIGOLD HL,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,8.228533333333333,,,,,,,,,
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,1.1,,,1.1442857142857144,,,,,,,,,
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,3.8,,,3.9,,,,,3.6,,,,
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,1.75,,,1.747258064516129,,,,,2.0,,,,
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,3.75,,,3.7298837209302325,,,,,3.99,,,,
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,3.9627450980392154,,,,,3.99,,,,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,6.321596638655462,,,,,,,,,
236,JUS OREN SUNKIST,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,5.8,,,,,,,,,
239,RED BULL (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,2.4,,,2.381384615384616,,,,,,,,,
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,2.5,,,2.3534146341463416,,,,,,,,,
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,18.65,18.65,18.65,18.20657142857143,18.65,18.65,17.322222222222223,18.211875,18.65,18.65,18.65,17.927466666666668,18.65,18.65,17.975833333333334,18.65,18.65,18.65,18.65,18.65,18.65,18.65,18.65,18.65
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,35.3375,35.3375,35.3375,35.214831460674155,35.3375,35.3375,32.672222222222224,35.58682352941176,35.3375,35.3375,34.835,34.920204081632654,34.835,34.835,35.05030303030303,34.835,34.835,34.835,34.835,34.835,34.835,34.835,34.835,34.835
