item_code,item,unit,item_group,item_category,2022-01-05
1264,AYAM SOS LEMON,sepiring,MAKANAN SIAP MASAK,LAUK,5.75
1265,SOTONG GORENG ASAM,sepiring,MAKANAN SIAP MASAK,LAUK,6.75
1266,UDANG BUTTER,sepiring,MAKANAN SIAP MASAK,LAUK,11.653846153846153
1277,SUP IKAN,semangkuk,MAKANAN SIAP MASAK,LAUK,5.714285714285714
1278,SUP SAYUR MASIN,semangkuk,MAKANAN SIAP MASAK,LAUK,5.4375
1279,PAU DAGING,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,2.0
1281,NASI BRIYANI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,9.625
1282,NASI BRIYANI KAMBING,sepinggan,MAKANAN SIAP MASAK,NASI,13.25
1285,AYAM MASAK KARI,seketul,MAKANAN SIAP MASAK,LAUK,3.6416666666666666
1289,SUP TULANG,semangkuk,MAKANAN SIAP MASAK,LAUK,8.650666666666666
1290,SUP KAMBING,semangkuk,MAKANAN SIAP MASAK,LAUK,9.75
1291,ROTI PISANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.8076923076923075
1292,ROTI BAWANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.7211538461538463
1293,ROTI BOOM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.993548387096774
1295,ROTI TISU,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.381818181818182
1297,Ayam Tandoori,seketul,MAKANAN SIAP MASAK,LAUK,6.5
1298,ROTI BAKAR,1 set,MAKANAN SIAP MASAK,LAIN-LAIN,1.7550000000000001
1299,MURTABAK AYAM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,5.95
1300,MURTABAK DAGING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,5.954545454545454
1301,MURTABAK KAMBING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,9.0
1307,AIR SUAM,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,0.2388888888888889
1309,Kopi Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.644131455399061
1311,TEH 'O' LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.5101382488479262
1312,Teh Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.577092511013216
1314,TEH HALIA PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.9232142857142858
1315,NESCAFE PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.976126126126126
1317,NESLO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.4247619047619047
1318,HORLICKS PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.188736263736264
1319,MILO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.007142857142857
1320,BARLI PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.7490322580645163
1321,MILO 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.8463203463203464
1322,AIR KOSONG,gelas besar,MAKANAN SIAP MASAK,MINUMAN,0.29056603773584905
1339,JUS EPAL,segelas,MAKANAN SIAP MASAK,MINUMAN,3.4079411764705885
1340,JUS MANGGA,segelas,MAKANAN SIAP MASAK,MINUMAN,3.83974358974359
1341,JUS TEMBIKAI,segelas,MAKANAN SIAP MASAK,MINUMAN,3.4871681415929205
1343,JUS BELIMBING,segelas,MAKANAN SIAP MASAK,MINUMAN,3.496875
1344,JUS LAICI,segelas,MAKANAN SIAP MASAK,MINUMAN,2.939622641509434
1358,ROTI SARDIN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,3.817543859649123
1359,KOPI 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.3102678571428572
1360,TEH 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.1502262443438913
1469,NESCAFE ''O'' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.647085201793722
1728,NASI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,NASI,5.040816326530612
1729,NASI GORENG SEAFOOD,sepinggan,MAKANAN SIAP MASAK,NASI,7.3
1730,MI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,4.707784431137725
1731,MI GORENG MAMAK,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.696039603960395
1732,MI HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.234513274336283
1733,MI SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.6275641025641026
1734,MI TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.623893805309734
1735,MI BANDUNG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.3941441441441444
1736,MI LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.509090909090909
1737,MI KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.855844155844156
1738,BIHUN SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.651949685534591
1739,KUETIAU GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,4.928476821192053
1740,KUETIAU HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.233980582524272
1741,KUETIAU SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.643537414965986
1742,KUETIAU TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.598214285714286
1743,KUETIAU BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.385714285714286
1744,KUETIAU LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.510714285714285
1745,KUETIAU KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.843243243243243
1746,CHAR KUETIAU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.7727272727272725
1748,KON LOH MI (KICAP),sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.25
1749,WAN TAN MI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.983333333333333
1750,MI UDANG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.57
1751,MI KARI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.587179487179488
1752,DAGING KAMBING MASAK KARI,sepiring,MAKANAN SIAP MASAK,LAUK,6.3
1753,PAK CHOY SOS TIRAM,sepiring,MAKANAN SIAP MASAK,LAUK,4.142857142857143
1754,SAYUR TAUGEH,sepiring,MAKANAN SIAP MASAK,LAUK,2.4421875
1756,BABI (PORK) MASAM MANIS,sepiring,MAKANAN SIAP MASAK,LAUK,2.0
1757,IKAN SIAKAP GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,26.72
1758,IKAN SIAKAP MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,30.333333333333332
1759,IKAN SIAKAP TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,29.766666666666666
1760,IKAN SIAKAP KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,30.8
1762,IKAN KERAPU MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,18.0
1763,IKAN KERAPU TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,18.0
1764,IKAN KERAPU KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,18.0
1765,IKAN BAWAL HITAM GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,10.923076923076923
1766,IKAN BAWAL HITAM MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,8.666666666666666
1767,IKAN BAWAL HITAM TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,9.285714285714286
1768,IKAN BAWAL HITAM KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,18.0
1769,IKAN BAWAL PUTIH GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,3.0
1770,IKAN BAWAL PUTIH MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,3.5
1771,IKAN BAWAL PUTIH KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,3.5
1772,IKAN KEMBUNG GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.5
1773,IKAN KEMBUNG MASAK KICAP (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.88135593220339
1774,IKAN KEMBUNG TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,5.383333333333334
1775,IKAN TENGGIRI GORENG,sekeping,MAKANAN SIAP MASAK,LAUK,5.138888888888889
1776,IKAN TENGGIRI MASAK KARI,sekeping,MAKANAN SIAP MASAK,LAUK,5.333333333333333
1777,IKAN TILAPIA GORENG BIASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,6.916666666666667
1778,IKAN TILAPIA MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,8.6
1779,IKAN TILAPIA KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,13.333333333333334
1780,SUP PERUT,semangkuk,MAKANAN SIAP MASAK,LAUK,6.523809523809524
1782,ROTI NAAN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.0
1783,ROTI CANAI BIASA,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.143939393939394
1784,KUIH KARIPAP (KENTANG),sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.47674418604651164
1785,VADAI MASALA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.6
1786,VADAI ULUNDHU,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.6
1787,ROJAK BIASA,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,4.9125
1788,ROJAK MI,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,5.3533333333333335
1789,TEH TARIK PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.7038461538461538
1790,"KOPI ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.7060344827586207
1791,KOPI AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.063025210084034
1792,TEH AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.0017391304347827
1793,NESCAFE AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.4440425531914896
1794,LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.8013963963963961
1795,JUS OREN,segelas,MAKANAN SIAP MASAK,MINUMAN,3.4148255813953488
1796,CARROT SUSU,segelas,MAKANAN SIAP MASAK,MINUMAN,3.4842767295597485
1814,LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.401449275362319
1857,NASI KERABU (BIASA),sepinggan,MAKANAN SIAP MASAK,NASI,3.6785714285714284
1858,NASI DAGANG (BIASA),sepinggan,MAKANAN SIAP MASAK,NASI,5.104166666666667
1859,"TEH ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.5296296296296297
1860,"TEH ""O"" LIMAU AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.912775330396476
1861,TEH HALIA AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.3164383561643835
1862,"NESCAFE ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.0447598253275108
1863,NESLO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.91890756302521
1864,HORLICKS AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.638888888888889
1865,MILO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.4752155172413794
1866,"MILO ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.2680434782608696
1867,SIRAP AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.492827868852459
1868,SIRAP LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.8964125560538116
1869,SIRAP BANDUNG AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.0474468085106383
