item_code,item,unit,item_group,item_category,2022-02-09,2022-02-10
1242,TOM YAM CAMPUR,semangkuk,MAKANAN SIAP MASAK,LAUK,7.560714285714285,
1243,TOM YAM AYAM,semangkuk,MAKANAN SIAP MASAK,LAUK,6.259230769230769,
1244,TOM YAM DAGING,semangkuk,MAKANAN SIAP MASAK,LAUK,6.679310344827586,
1245,TOM YAM UDANG,semangkuk,MAKANAN SIAP MASAK,LAUK,7.530526315789474,
1246,TOM YAM SOTONG,semangkuk,MAKANAN SIAP MASAK,LAUK,7.448888888888889,
1247,MAGGI GORENG,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,4.94921875,
1248,MAGGI SUP,semangkuk,MAKANAN SIAP MASAK,LAIN-LAIN,5.403389830508475,
1250,ROTI TELUR,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.194594594594595,3.0
1252,KUIH LAPIS,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.4555555555555556,
1253,KUIH SERI MUKA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.4625000000000001,
1254,PAU KACANG MERAH,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,1.1888888888888889,
1255,PAU AYAM,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,2.2333333333333334,
1256,PAU KAYA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,1.2666666666666666,
1264,AYAM SOS LEMON,sepiring,MAKANAN SIAP MASAK,LAUK,5.454545454545454,
1265,SOTONG GORENG ASAM,sepiring,MAKANAN SIAP MASAK,LAUK,7.214285714285714,
1266,UDANG BUTTER,sepiring,MAKANAN SIAP MASAK,LAUK,10.75,
1277,SUP IKAN,semangkuk,MAKANAN SIAP MASAK,LAUK,6.5,
1278,SUP SAYUR MASIN,semangkuk,MAKANAN SIAP MASAK,LAUK,5.4375,
1279,PAU DAGING,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,2.0,
1281,NASI BRIYANI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,9.9,
1282,NASI BRIYANI KAMBING,sepinggan,MAKANAN SIAP MASAK,NASI,13.428571428571429,
1285,AYAM MASAK KARI,seketul,MAKANAN SIAP MASAK,LAUK,3.6964788732394362,
1289,SUP TULANG,semangkuk,MAKANAN SIAP MASAK,LAUK,8.678313253012048,10.0
1290,SUP KAMBING,semangkuk,MAKANAN SIAP MASAK,LAUK,10.0,
1291,ROTI PISANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.966666666666667,
1292,ROTI BAWANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.7224137931034484,
1293,ROTI BOOM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.996969696969697,
1295,ROTI TISU,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.442857142857143,
1297,Ayam Tandoori,seketul,MAKANAN SIAP MASAK,LAUK,6.5,
1298,ROTI BAKAR,1 set,MAKANAN SIAP MASAK,LAIN-LAIN,1.9333333333333333,
1299,MURTABAK AYAM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,5.76,
1300,MURTABAK DAGING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,5.779999999999999,
1301,MURTABAK KAMBING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,9.0,
1307,AIR SUAM,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,0.26212121212121214,
1309,Kopi Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.6838297872340424,2.0
1311,TEH 'O' LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.5264069264069264,2.0
1312,Teh Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.6164609053497943,2.0
1314,TEH HALIA PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.952247191011236,2.0
1315,NESCAFE PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.001470588235294,2.0
1317,NESLO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.4269406392694064,2.5
1318,HORLICKS PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.209736842105263,2.5
1319,MILO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.03559670781893,2.0
1320,BARLI PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.8144736842105265,
1321,MILO 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.8850622406639004,2.0
1322,AIR KOSONG,gelas besar,MAKANAN SIAP MASAK,MINUMAN,0.3069565217391304,
1339,JUS EPAL,segelas,MAKANAN SIAP MASAK,MINUMAN,3.4274456521739127,
1340,JUS MANGGA,segelas,MAKANAN SIAP MASAK,MINUMAN,3.7779069767441857,
1341,JUS TEMBIKAI,segelas,MAKANAN SIAP MASAK,MINUMAN,3.5053278688524587,
1343,JUS BELIMBING,segelas,MAKANAN SIAP MASAK,MINUMAN,3.614705882352941,
1344,JUS LAICI,segelas,MAKANAN SIAP MASAK,MINUMAN,2.98855421686747,
1358,ROTI SARDIN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,3.8109375,5.0
1359,KOPI 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.3336032388663968,2.0
1360,TEH 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.209274193548387,2.0
1469,NESCAFE ''O'' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.679253112033195,2.0
1728,NASI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,NASI,5.039130434782608,6.0
1729,NASI GORENG SEAFOOD,sepinggan,MAKANAN SIAP MASAK,NASI,7.323577235772357,8.0
1730,MI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,4.738797814207651,6.0
1731,MI GORENG MAMAK,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.891150442477876,
1732,MI HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.350806451612903,
1733,MI SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.6848809523809525,7.0
1734,MI TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.728,
1735,MI BANDUNG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.468907563025209,
1736,MI LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.5350515463917525,
1737,MI KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.943333333333333,
1738,BIHUN SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.678588235294118,7.0
1739,KUETIAU GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,4.992121212121212,6.0
1740,KUETIAU HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.270796460176991,
1741,KUETIAU SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.669426751592357,7.0
1742,KUETIAU TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.668032786885246,
1743,KUETIAU BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.427433628318584,
1744,KUETIAU LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.504301075268817,
1745,KUETIAU KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.918390804597701,
1746,CHAR KUETIAU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.8,6.0
1747,MI HOKKIEN,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,8.0,
1748,KON LOH MI (KICAP),sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.833333333333333,
1749,WAN TAN MI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.8,
1750,MI UDANG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.513333333333334,
1751,MI KARI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.853809523809524,
1752,DAGING KAMBING MASAK KARI,sepiring,MAKANAN SIAP MASAK,LAUK,6.45,
1753,PAK CHOY SOS TIRAM,sepiring,MAKANAN SIAP MASAK,LAUK,4.3,
1754,SAYUR TAUGEH,sepiring,MAKANAN SIAP MASAK,LAUK,2.511267605633803,
1756,BABI (PORK) MASAM MANIS,sepiring,MAKANAN SIAP MASAK,LAUK,2.0,
1757,IKAN SIAKAP GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,27.17241379310345,
1758,IKAN SIAKAP MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,30.181818181818183,
1759,IKAN SIAKAP TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,29.272727272727273,
1760,IKAN SIAKAP KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,30.571428571428573,
1761,IKAN KERAPU GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,18.0,
1762,IKAN KERAPU MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,16.5,
1763,IKAN KERAPU TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,18.0,
1764,IKAN KERAPU KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,18.0,
1765,IKAN BAWAL HITAM GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,10.764705882352942,
1766,IKAN BAWAL HITAM MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,9.615384615384615,
1767,IKAN BAWAL HITAM TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,10.181818181818182,
1768,IKAN BAWAL HITAM KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,15.666666666666666,
1770,IKAN BAWAL PUTIH MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,3.5,
1771,IKAN BAWAL PUTIH KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,3.5,
1772,IKAN KEMBUNG GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.3915094339622645,
1773,IKAN KEMBUNG MASAK KICAP (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.879310344827586,
1774,IKAN KEMBUNG TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,5.821428571428571,
1775,IKAN TENGGIRI GORENG,sekeping,MAKANAN SIAP MASAK,LAUK,5.217391304347826,
1776,IKAN TENGGIRI MASAK KARI,sekeping,MAKANAN SIAP MASAK,LAUK,5.446428571428571,
1777,IKAN TILAPIA GORENG BIASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,7.159090909090909,
1778,IKAN TILAPIA MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,8.6,
1779,IKAN TILAPIA KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,13.333333333333334,
1780,SUP PERUT,semangkuk,MAKANAN SIAP MASAK,LAUK,6.943396226415095,
1782,ROTI NAAN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.0,
1783,ROTI CANAI BIASA,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.1373239436619718,1.5
1784,KUIH KARIPAP (KENTANG),sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.48048780487804876,
1785,VADAI MASALA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.6,
1786,VADAI ULUNDHU,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.6,
1787,ROJAK BIASA,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,5.18,
1788,ROJAK MI,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,5.547058823529412,
1789,TEH TARIK PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.7389583333333334,2.0
1790,"KOPI ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.7310756972111554,
1791,KOPI AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.098069498069498,3.0
1792,TEH AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.0751937984496123,3.0
1793,NESCAFE AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.46765873015873,3.0
1794,LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.8321250000000002,3.0
1795,JUS OREN,segelas,MAKANAN SIAP MASAK,MINUMAN,3.4309139784946234,
1796,CARROT SUSU,segelas,MAKANAN SIAP MASAK,MINUMAN,3.514705882352941,
1814,LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.4175675675675674,2.0
1857,NASI KERABU (BIASA),sepinggan,MAKANAN SIAP MASAK,NASI,3.6666666666666665,
1858,NASI DAGANG (BIASA),sepinggan,MAKANAN SIAP MASAK,NASI,5.0,
1859,"TEH ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.5555133079847907,
1860,"TEH ""O"" LIMAU AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.9575510204081634,3.0
1861,TEH HALIA AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.392261904761905,3.0
1862,"NESCAFE ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.1149805447470817,3.0
1863,NESLO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.95,3.0
1864,HORLICKS AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.6704545454545454,3.0
1865,MILO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.508531746031746,3.0
1866,"MILO ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.2904858299595143,3.0
1867,SIRAP AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.508587786259542,
1868,SIRAP LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.923109243697479,
1869,SIRAP BANDUNG AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.0946640316205536,
