item_code,item,unit,item_group,item_category,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-07,2026-02-08,2026-02-09,2026-02-10,2026-02-11,2026-02-12,2026-02-14,2026-02-15,2026-02-16,2026-02-19,2026-02-20,2026-02-21,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.705820105820106,9.615720930232559,8.956566125290024,8.931141552511416,8.862557603686637,8.794803695150115,8.765633484162896,8.724955357142857,8.70279120879121,8.896733780760627,8.90923595505618,8.922583518930958,8.862390350877194,8.789468085106384,8.851923890063425,8.870422960725076,8.845985401459854,8.787511627906976,8.858698630136987,8.9229792147806,9.071128668171559,9.20641304347826,9.414859611231101,9.570151515151515,9.818148984198647
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.495357142857143,12.273375,11.977805383022774,11.55,11.076137787056368,10.207637130801688,10.072494623655913,9.985247311827958,9.644038461538461,9.695438972162743,9.50691489361702,9.60978813559322,9.518195329087048,9.576217948717948,9.484698275862069,9.69012658227848,9.316792452830189,9.310128205128207,9.431915422885572,9.312153846153846,9.287551546391754,9.181414868105517,9.05537558685446,9.116111111111111,9.215676855895197
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.425589743589743,9.094928909952607,8.55206572769953,8.55415909090909,8.465011494252874,8.348616780045353,8.468919540229885,8.461264108352145,8.530366132723112,8.669147465437788,8.870601851851852,9.077438752783964,9.583566591422123,9.677260579064589,9.927178329571106,9.736182965299685,9.871474201474202,9.777445783132531,9.90483644859813,10.000195599022005,10.07873831775701,10.028733031674207,9.990833333333333,10.105407239819005,10.097488584474885
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,,,,,,,,,3.4744776119402982,,,3.477272727272727,,,,,,,,3.4977272727272726,,,,,
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,,,,,,,,,13.025,,,12.741666666666667,,,,,,,,12.018181818181818,,,,,
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,,,,,,,,,9.203898305084746,,,9.188151260504203,,,,,,,,9.28357142857143,,,,,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,2.8842000000000003,2.959363636363636,2.898623655913979,2.890257510729614,2.85170626349892,2.8347379912663753,2.79585313174946,2.7970235546038547,2.8357019438444926,2.826133909287257,2.820581896551724,2.74661733615222,2.7546487603305785,2.7586008230452674,2.7565637860082304,2.8306424581005585,2.7810444444444444,2.7517903930131005,2.755771812080537,2.739336188436831,2.702866520787746,2.6675164835164837,2.725945945945946,2.7041610738255035,2.6961948955916473
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.580760869565218,5.626574074074074,6.235333333333333,6.010288808664259,5.895647482014389,5.582939068100359,5.534792452830189,5.481734317343173,5.260326086956521,5.129321428571429,5.122355072463768,4.9334306569343065,4.899681274900398,4.853374485596708,4.894244897959184,5.128901098901099,4.99085201793722,5.00780269058296,4.844669421487604,4.879166666666666,4.804334763948498,4.790333333333334,4.7267578125,4.6869758064516125,4.819913043478261
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.635294117647058,9.69217391304348,9.46019305019305,9.480019011406844,9.50232824427481,9.489206049149338,9.408996212121211,9.419092627599243,9.485767790262171,9.428867924528301,9.440019011406843,9.470356472795498,9.415687022900762,9.4219165085389,9.427260787992497,9.540049261083745,9.355445544554456,9.341578947368422,9.295825242718447,9.33242661448141,9.299295774647888,9.310316205533598,9.266410256410257,9.28759368836292,9.266588693957116
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.8538076923076923,3.8653985507246373,3.902017543859649,3.929548611111111,3.94521815008726,3.9598939929328627,3.9189999999999996,3.9029422066549913,3.8943910806174955,3.873216783216783,3.8779720279720276,3.88826714801444,3.799925788497217,3.802081031307551,3.780919117647059,3.8718138424821,3.7865703275529867,3.775009310986965,3.829010989010989,3.897197106690778,3.9132906764168194,3.930359066427289,3.9383005366726302,3.940996441281139,3.943428063943162
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.017455357142857,2.9281439393939395,2.7029151291512914,2.671654676258993,2.646906474820144,2.6461638733705772,2.6332342007434946,2.6501272727272727,2.703839285714286,2.7200174216027873,2.7551107325383306,2.8036239316239318,2.974869565217391,3.0683876500857634,3.1448269896193772,3.287872340425532,3.1794528301886795,3.1931296296296297,3.2522661870503597,3.32606884057971,3.3324,3.4036036036036035,3.476846846846847,3.5730109489051096,3.6249261992619926
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.600714285714285,7.7108333333333325,7.5191171171171165,7.604929078014185,7.576024734982331,7.629627659574467,7.622701252236136,7.599596491228071,7.575380530973452,7.4348318584070805,7.273420593368238,6.988457446808511,6.521314814814815,6.409371534195934,6.206025641025642,6.1580788177339905,5.998723404255319,5.906231060606061,5.8505794392523365,5.86512104283054,5.7833831775700935,5.71,5.584260700389105,5.554681274900399,5.51871635610766
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,3.2443750000000002,3.2287272727272724,3.1829674099485423,3.181196581196581,3.1722758620689655,3.1597435897435897,3.1598458904109585,3.1627147766323023,3.1787958115183246,3.181996434937611,3.184695340501792,3.205168738898757,3.2600521739130435,3.2780662020905926,3.2445959595959595,3.232422997946612,3.1618991596638653,3.1580769230769232,3.1625171232876714,3.181254237288136,3.177079037800687,3.1755384615384616,3.1770274914089347,3.1759402460456942,3.182764084507042
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,12.956111111111111,12.883506493506493,13.499786324786326,13.534635193133047,13.54575,13.496333333333332,13.531729957805908,13.615965665236052,13.050354330708661,12.80087452471483,12.703129770992367,12.610073800738007,12.311046931407944,12.199963636363638,12.19067857142857,12.306868686868688,12.022342007434943,12.070458015267176,12.020858208955225,11.958736059479554,11.797595419847328,11.890147601476015,11.740738007380076,11.6456106870229,11.658396946564885
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,10.607647058823531,10.41047619047619,10.552764227642276,10.52635593220339,10.342051282051282,10.168412698412698,10.13152,10.11827868852459,10.103833333333334,10.101825396825395,9.94984,10.05893442622951,9.91,9.97219298245614,10.061904761904762,10.389859154929576,10.530246913580248,10.558488372093024,10.57876404494382,10.166285714285715,10.059491525423729,9.952295081967213,9.771404958677685,9.538373983739838,9.557795275590552
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,13.95475113122172,,,,,
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,10.331538461538463,,,10.331444652908067,,,,,,,,10.334979253112033,,,,,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,,,,9.366957671957673,,,9.363994638069705,,,,,,,,9.400422535211268,,,,,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,9.384749163879599,,,9.385681063122924,,,,,,,,9.388108108108108,,,,,
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,12.404391891891892,,,12.424705882352942,,,,,,,,12.497511848341231,,,,,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,9.333816091954024,,,9.325316159250585,,,,,,,,9.328062953995158,,,,,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,10.866894586894588,,,10.783273273273274,,,,,,,,10.793731343283582,,,,,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,6.792489795918367,,,6.790424628450106,,,,,,,,6.768790496760259,,,,,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,4.153032015065913,,,4.153882575757576,,,,,,,,4.154812623274161,,,,,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,4.438516853932584,,,4.42796875,,,,,,,,4.432434988179669,,,,,
221,DRINHO SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,1.1111111111111112,,,1.1055555555555554,,,,,,,,1.0999999999999999,,,,,
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,8.648542713567839,,,,,
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,1.2106666666666668,,,1.1942857142857142,,,,,,,,1.1833333333333333,,,,,
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,3.991711956521739,,,3.9714360313315926,,,,,,,,3.9693633952254643,,,,,
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,1.678391812865497,,,1.6777126099706745,,,,,,,,1.6787833827893175,,,,,
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,3.4158793969849244,,,3.3819693094629155,,,,,,,,3.433456090651558,,,,,
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,2.9275195822454307,,,2.8886133333333333,,,,,,,,2.8971186440677963,,,,,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,6.709777777777778,,,6.692870159453303,,,,,,,,6.725051546391753,,,,,
239,RED BULL (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,2.430939597315436,,,2.4279605263157897,,,,,,,,2.4357912457912456,,,,,
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,2.1808695652173915,,,2.1886666666666663,,,,,,,,2.179328358208955,,,,,
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,18.678232931726907,,,18.67609756097561,,,,,,,,18.612242990654206,,,,,
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,35.31668965517241,,,35.33633569739953,,,,,,,,35.49287735849057,,,,,
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,34.37550438596491,,,34.303539445629,,,,,,,,34.67079229122056,,,,,
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,30.09500978473581,,,30.273752535496957,,,,,,,,30.34484,,,,,
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,30.616085192697767,,,30.611428571428572,,,,,,,,30.65110375275938,,,,,
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,6.87858934169279,,,6.879297124600639,,,,,,,,6.879675324675325,,,,,
271,MINYAK SAPI CAP QBB,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,34.86298969072165,,,34.87263157894737,,,,,,,,34.71879518072289,,,,,
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,14.25695238095238,,,14.233860911270984,,,,,,,,14.222383292383293,,,,,
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,14.270281385281384,,,14.255627705627706,,,,,,,,14.259735682819384,,,,,
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,6.438996763754045,,,6.4569230769230765,,,,,,,,6.4766996699669965,,,,,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,28.763293413173653,,,28.75781124497992,,,,,,,,28.771623246492986,,,,,
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,28.794065040650406,,,28.78593429158111,,,,,,,,28.7874213836478,,,,,
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,6.328428093645485,,,6.331908783783783,,,,,,,,6.331033898305084,,,,,
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,7.76358234295416,,,7.767704081632653,,,,,,,,7.773802083333333,,,,,
365,SERBUK KUNYIT CAMPURAN (SEBATIAN) ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,7.1372819472616635,,,7.116479166666666,,,,,,,,7.133200883002208,,,,,
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,,,,,,,,,9.692461538461538,,,9.696634050880627,,,,,,,,9.614027504911592,,,,,
716,CILI API/PADI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,32.81116279069768,,,32.94198473282442,,,,,,,,33.186972477064224,,,,,
845,SOTONG (≥ 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,37.80427184466019,37.471517857142864,37.904123711340205,37.32895622895623,37.64196428571429,37.765017421602785,38.06190311418685,38.19263698630137,37.665376712328765,37.912749140893474,37.9910101010101,38.1877627118644,37.285066225165565,37.623533333333334,37.48626334519573,38.02111111111111,37.76526595744681,37.93053658536586,37.91600917431193,38.14039823008849,37.60489082969433,37.77538461538462,37.42215094339623,37.639702602230486,37.54587360594795
847,KETAM RENJONG/BUNGA (ANTARA 5 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,36.01423913043478,35.45988888888889,36.69699530516432,36.05693023255814,36.180523809523805,36.269471153846155,35.71067307692307,35.44773148148148,35.683142857142855,35.4416037735849,35.4308,35.8041628959276,36.1725550660793,36.052314814814814,36.07447916666667,35.59405797101449,35.21615853658537,35.22612359550562,34.82948275862069,34.58090361445783,34.65342541436464,35.437819148936164,36.02542105263158,36.156684210526315,36.28972527472527
849,UDANG PUTIH KECIL (b	% 61 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,20.407619047619043,,,20.568289473684207,,,,,,,,21.3802,,,,,
850,UDANG HARIMAU (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,46.66391304347827,,,46.37739495798319,,,,,,,,47.487755102040815,,,,,
861,UBI KENTANG HOLLAND,1kg,BARANGAN KERING,UBI KENTANG,3.6999999999999997,3.5,3.4889655172413794,3.4644827586206897,3.4644827586206897,3.499,3.5256666666666665,3.492903225806452,3.4993103448275864,3.4556666666666667,3.412758620689655,3.412758620689655,3.356666666666667,3.3889473684210527,3.416111111111111,3.536153846153846,3.3459999999999996,3.3994117647058824,3.3618181818181823,3.388076923076923,3.3811111111111107,3.399642857142857,3.3885185185185183,3.3850000000000002,3.3850000000000002
869,BIJI SAWI,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,,,,1.4064705882352941,,,1.3942231075697211,,,,,,,,1.428228346456693,,,,,
883,KRIMER MANIS BERVITAMIN CAP F&N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,4.182438478747203,,,4.16375,,,,,,,,4.1458940397351,,,,,
884,KRIMER MANIS CAP GOLD COIN,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,3.4272755417956655,,,3.423290734824281,,,,,,,,3.4259352517985615,,,,,
904,BERAS SUPER CAP RAMBUTAN 5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,37.99,,,36.55809523809524,,,36.56957219251337,,,,,,,,36.61356687898089,,,,,
910,KORDIAL F&N (SIRAP ROS),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,11.559999999999999,,,,,
917,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP SAUH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,,,,,3.2441528925619836,,,3.2407949790794977,,,,,,,,3.259059633027523,,,,,
918,MINYAK MASAK PAKET (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,2.5,,,2.5,,,,,,,,2.5,,,,,
929,NESCAFE CLASSIC (PAKET),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,24.38745547073791,,,,,
992,BERAS CAP JATI (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,,,,,,,,,,,,26.0,,,,,
1070,SOS CILI MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,,,,4.227098540145985,,,4.229648798521256,,,,,,,,4.2275475285171105,,,,,
